ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.19, build 38 (Oracle 11g);;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês)
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;
Bahia;Recôncavo;7-C-10-BA;7C   0010  BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;2,9183;0,0000;2,9183;0,6395;0,0000;0,6395;6,16208;0,1824;Estação São Paulinho;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-C-40-BA;7C   0040  BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;0,9733;0,0000;0,9733;0,0474;0,0000;0,0474;0,45640;0,0000;Estação São Paulinho;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-C-42-BA;7C   0042  BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;3,3602;0,0000;3,3602;0,8496;0,0000;0,8496;8,18672;0,0521;Estação São Paulinho;INSTALACAO EMB/DESEMB;665
Bahia;Recôncavo;7-C-41-BA;7C   0041  BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;1,6802;0,0000;1,6802;0,5098;0,0000;0,5098;4,91202;1,1163;Estação São Paulinho;INSTALACAO EMB/DESEMB;665
Bahia;Recôncavo;7-C-18-BA;7C   0018  BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;7,8858;0,0000;7,8858;0,4459;0,0000;0,4459;4,29614;0,0866;Estação São Paulinho;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-C-46-BA;7C   0046  BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;2,5206;0,0000;2,5206;3,6704;0,0000;3,6704;35,36680;0,0051;Estação São Paulinho;INSTALACAO EMB/DESEMB;665
Bahia;Recôncavo;7-C-71-BA;7C   0071  BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;4,8632;0,0000;4,8632;0,5921;0,0000;0,5921;5,70565;0,0361;Estação São Paulinho;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-C-76-BA;7C   0076  BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;0,4360;0,0000;0,4360;0,0225;0,0000;0,0225;0,21635;0,0229;Estação São Paulinho;INSTALACAO EMB/DESEMB;177
Bahia;Recôncavo;7-C-74-BA;7C   0074  BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;8,2672;0,0000;8,2672;1,2080;0,0000;1,2080;11,63953;0,0136;Estação São Paulinho;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-C-52-BA;7C   0052  BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;1,4590;0,0000;1,4590;0,8402;0,0000;0,8402;8,09630;0,0392;Estação São Paulinho;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-C-56-BA;7C   0056  BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;0,9733;0,0000;0,9733;0,2965;0,0000;0,2965;2,85712;0,0375;Estação São Paulinho;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-C-55-BA;7C   0055  BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;3,4044;0,0000;3,4044;0,8290;0,0000;0,8290;7,98790;0,0312;Estação São Paulinho;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-C-61-BA;7C   0061  BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;9,2399;0,0000;9,2399;0,6300;0,0000;0,6300;6,07079;0,0152;Estação São Paulinho;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-RS-17-BA;7RS  0017  BA       ;RIO DA SERRA;Petrobras;480000036859714;2015/12;0,4945;0,0000;0,4945;0,0004;0,0000;0,0004;0,01210;6,6179;Ponto de Coleta área do RS-09;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-RS-5-BA;7RS  0005  BA       ;RIO DA SERRA;Petrobras;480000036859714;2015/12;42,6776;0,0000;42,6776;0,2583;0,0000;0,2583;8,00602;24,7143;Ponto de Coleta área do RS-09;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-DJ-41-BA;7DJ  0041  BA       ;DOM JOÃO;Petrobras;480000036449737;2015/12;25,6259;0,0000;25,6259;0,0326;0,0000;0,0326;1,01022;48,8649;Ponto de Coleta área do DJ-41;INSTALACAO EMB/DESEMB;522
Bahia;Recôncavo;7-C-73-BA;7C   0073  BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;17,0212;0,0000;17,0212;1,6580;0,0000;1,6580;15,97584;0,1512;Estação São Paulinho;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-RS-12-BA;7RS  0012  BA       ;RIO DA SERRA;Petrobras;480000036859714;2015/12;19,4619;0,0000;19,4619;0,0161;0,0000;0,0161;0,49866;181,5846;Ponto de Coleta área do RS-09;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-DJ-126-BA;7DJ  0126  BA       ;DOM JOÃO;Petrobras;480000036449737;2015/12;21,8551;0,0000;21,8551;0,0007;0,0000;0,0007;0,02140;116,4650;Estação Dom João;INSTALACAO EMB/DESEMB;740
Bahia;Recôncavo;7-C-85-BA;7C   0085  BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;8,7540;0,0000;8,7540;2,1317;0,0000;2,1317;20,54038;0,0408;Estação São Paulinho;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-C-89-BA;7C   0089  BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;0,9733;0,0000;0,9733;0,2369;0,0000;0,2369;2,28223;0,0075;Estação São Paulinho;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-AG-17-BA;7AG  0017  BA       ;ÁGUA GRANDE;Petrobras;480000036299743;2015/12;17,1263;0,0000;17,1263;0,1759;0,0000;0,1759;0,00000;318,6815;Estação Coletora de Rio Ventura;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-DJ-97-BA;7DJ  0097  BA       ;DOM JOÃO;Petrobras;480000036449737;2015/12;7,8057;0,0000;7,8057;0,0099;0,0000;0,0099;0,30762;18,4726;Estação Dom João;INSTALACAO EMB/DESEMB;740
Bahia;Recôncavo;7-AG-21-BA;7AG  0021  BA       ;ÁGUA GRANDE;Petrobras;480000036299743;2015/12;30,1607;0,0000;30,1607;0,0014;0,0000;0,0014;0,00000;217,3022;Estação Sapé;INSTALACAO EMB/DESEMB;561
Bahia;Recôncavo;7-AG-8-BA;7AG  0008  BA       ;ÁGUA GRANDE;Petrobras;480000036299743;2015/12;5,7657;0,0000;5,7657;0,0315;0,0000;0,0315;0,00000;146,7543;Estação Coletora de Rio Ventura;INSTALACAO EMB/DESEMB;744
