Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Bahia;Recôncavo;8-SA-22-BA;8SA  0022  BA;SANTANA;Energizzi Energias;480000036929780;2023/08;0;0;0;0;0;0;0;0;Estação Coletora de Santana;INSTALACAO EMB/DESEMB;0;;;;< ºC;%;;%;> ºC;%;69,1381;14,7605;6,666;1,3993;1,9823;,8648;,6996;,3401;0;0;0;0;0;0;3,8772;,2721;2,03353;532,06016;40764,4524;09/10/2025
Bahia;Recôncavo;7-SA-38D-BA;7SA  0038D BA;SANTANA;Energizzi Energias;480000036929780;2023/08;16,7613;0;16,7613;,1532;0;,1532;4,75;,1643;Estação Coletora de Santana;INSTALACAO EMB/DESEMB;668;;;;< ºC;%;;%;> ºC;%;69,1381;14,7605;6,666;1,3993;1,9823;,8648;,6996;,3401;0;0;0;0;0;0;3,8772;,2721;2,03353;532,06016;40764,4524;09/10/2025
Bahia;Recôncavo;7-SA-43DB-BA;SA-757-401-628B;SANTANA;Energizzi Energias;480000036929780;2023/08;2,1304;0;2,1304;,0694;0;,0694;2,15;4,5408;Estação Coletora de Santana;INSTALACAO EMB/DESEMB;338;;;;< ºC;%;;%;> ºC;%;69,1381;14,7605;6,666;1,3993;1,9823;,8648;,6996;,3401;0;0;0;0;0;0;3,8772;,2721;2,03353;532,06016;40764,4524;09/10/2025
Bahia;Recôncavo;7-SA-9-BA;7SA  0009  BA;SANTANA;Energizzi Energias;480000036929780;2023/08;5,18;0;5,18;,419;0;,419;12,99;68,8105;Estação Coletora de Santana;INSTALACAO EMB/DESEMB;738;;;;< ºC;%;;%;> ºC;%;69,1381;14,7605;6,666;1,3993;1,9823;,8648;,6996;,3401;0;0;0;0;0;0;3,8772;,2721;2,03353;532,06016;40764,4524;09/10/2025
Bahia;Recôncavo;1-SA-1-BA;1SA  0001  BA;SANTANA;Energizzi Energias;480000036929780;2023/08;11,8796;0;11,8796;,3142;0;,3142;9,74;58,128;Estação Coletora de Santana;INSTALACAO EMB/DESEMB;740;;;;< ºC;%;;%;> ºC;%;69,1381;14,7605;6,666;1,3993;1,9823;,8648;,6996;,3401;0;0;0;0;0;0;3,8772;,2721;2,03353;532,06016;40764,4524;09/10/2025
Bahia;Recôncavo;7-SA-26-BA;7SA  0026  BA;SANTANA;Energizzi Energias;480000036929780;2023/08;0;0;0;0;0;0;0;0;Estação Coletora de Santana;INSTALACAO EMB/DESEMB;0;;;;< ºC;%;;%;> ºC;%;69,1381;14,7605;6,666;1,3993;1,9823;,8648;,6996;,3401;0;0;0;0;0;0;3,8772;,2721;2,03353;532,06016;40764,4524;09/10/2025
Rio Grande do Norte;Potiguar;1-JZ-2-RN;1JZ  0002  RN;JUAZEIRO;PetroRecôncavo;480000038039749;2023/08;0;0;0;0;0;0;0;,3952;Estação Coletora de Upanema;INSTALACAO EMB/DESEMB;4;;;;< ºC;%;;%;> ºC;%;93,16775;1,61315;1,50504;,51964;,54295;,22992;,20421;,19681;,11241;,0369;,0048;,00016;0;,0108;1,66185;,19361;2,07977;537,59225;37469,1802;09/10/2025
Rio Grande do Norte;Potiguar;3-BRSA-477-RN;3BJZ2RN;JUAZEIRO;PetroRecôncavo;480000038039749;2023/08;0;0;0;0;0;0;0;0;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;0;;;;< ºC;%;;%;> ºC;%;93,16775;1,61315;1,50504;,51964;,54295;,22992;,20421;,19681;,11241;,0369;,0048;,00016;0;,0108;1,66185;,19361;2,07977;537,59225;37469,1802;09/10/2025
Rio Grande do Norte;Potiguar;7-RFQ-51D-RN;7RFQ51DRN;RIACHO DA FORQUILHA;PetroRecôncavo;480000038219721;2023/08;54,2906;0;54,2906;7,4079;0;7,4079;229,096;990,1184;Estação Coletora de Riacho da Forquilha;INSTALACAO EMB/DESEMB;736;;;;< ºC;%;;%;> ºC;%;72,4655;12,9757;8,9614;1,3313;2,1944;,4196;,4043;,1413;,0408;,0039;0;0;0;,0048;1,0438;,0132;2,00066;528,13407;41606,1974;09/10/2025
Rio Grande do Norte;Potiguar;7-RFQ-50D-RN;7RFQ50DRN;RIACHO DA FORQUILHA;PetroRecôncavo;480000038219721;2023/08;31,2561;0;31,2561;,5217;0;,5217;16,133;148,4162;Estação Coletora de Riacho da Forquilha;INSTALACAO EMB/DESEMB;736;;;;< ºC;%;;%;> ºC;%;72,4655;12,9757;8,9614;1,3313;2,1944;,4196;,4043;,1413;,0408;,0039;0;0;0;,0048;1,0438;,0132;2,00066;528,13407;41606,1974;09/10/2025
