Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Bahia;Recôncavo;7-FSE-18-BA;7FSE 0018  BA;FAZENDA SANTO ESTEVÃO;Nova Petróleo;480000036559753;2025/08;,2808;0;,2808;,0022;0;,0022;,068;,8313;Estação Coletora de Fazenda Santo Estevão;INSTALACAO EMB/DESEMB;8;2022/02;Fazenda Santo Estevão;35,5;< 270ºC;23,9%;270ºC a 458ºC;33,6%;> 458ºC;42,5%;;;;;;;;;;;;;;;;;;;;09/10/2025
Bahia;Recôncavo;7-FSE-12-BA;7FSE 0012  BA;FAZENDA SANTO ESTEVÃO;Nova Petróleo;480000036559753;2025/08;15,4752;0;15,4752;,12;0;,12;3,721;247,2837;Estação Coletora de Fazenda Santo Estevão;INSTALACAO EMB/DESEMB;744;2022/02;Fazenda Santo Estevão;35,5;< 270ºC;23,9%;270ºC a 458ºC;33,6%;> 458ºC;42,5%;;;;;;;;;;;;;;;;;;;;09/10/2025
Bahia;Recôncavo;1-FSE-1-BA;1FSE 0001  BA;FAZENDA SANTO ESTEVÃO;Nova Petróleo;480000036559753;2025/08;7,3331;0;7,3331;,0569;0;,0569;1,763;,1475;Estação Coletora de Fazenda Santo Estevão;INSTALACAO EMB/DESEMB;190;2022/02;Fazenda Santo Estevão;35,5;< 270ºC;23,9%;270ºC a 458ºC;33,6%;> 458ºC;42,5%;;;;;;;;;;;;;;;;;;;;09/10/2025
Bahia;Recôncavo;7-FSE-13D-BA;7FSE 0013D BA;FAZENDA SANTO ESTEVÃO;Nova Petróleo;480000036559753;2025/08;11,9235;0;11,9235;,0925;0;,0925;2,867;122,9585;Estação Coletora de Fazenda Santo Estevão;INSTALACAO EMB/DESEMB;642;2022/02;Fazenda Santo Estevão;35,5;< 270ºC;23,9%;270ºC a 458ºC;33,6%;> 458ºC;42,5%;;;;;;;;;;;;;;;;;;;;09/10/2025
Sergipe;Sergipe;7-RO-570-SE;7RO570SE;RIACHUELO;Carmo;480000038609782;2025/08;2,1069;0;2,1069;,0036;0;,0036;,113;110,1798;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;600;2021/02;Sergipano Terra;24,5;< 290ºC;26,94%;290ºC a 380ºC;14,36%;> 380ºC;58,7%;68,4984;3,6711;5,2059;1,9945;2,5881;1,1353;,7261;,1948;,051;0;0;0;0;0;,5342;15,4006;2,11059;541,31226;32141,4235;09/10/2025
Sergipe;Sergipe;7-RO-57-SE;7RO  0057  SE;RIACHUELO;Carmo;480000038609782;2025/08;8,1871;0;8,1871;,0142;0;,0142;,439;131,9529;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;600;2021/02;Sergipano Terra;24,5;< 290ºC;26,94%;290ºC a 380ºC;14,36%;> 380ºC;58,7%;68,4984;3,6711;5,2059;1,9945;2,5881;1,1353;,7261;,1948;,051;0;0;0;0;0;,5342;15,4006;2,11059;541,31226;32141,4235;09/10/2025
Sergipe;Sergipe;7-RO-574-SE;7RO574SE;RIACHUELO;Carmo;480000038609782;2025/08;18,2232;0;18,2232;,0315;0;,0315;,977;223,3735;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;600;2021/02;Sergipano Terra;24,5;< 290ºC;26,94%;290ºC a 380ºC;14,36%;> 380ºC;58,7%;68,4984;3,6711;5,2059;1,9945;2,5881;1,1353;,7261;,1948;,051;0;0;0;0;0;,5342;15,4006;2,11059;541,31226;32141,4235;09/10/2025
Sergipe;Sergipe;7-RO-572-SE;7RO572SE;RIACHUELO;Carmo;480000038609782;2025/08;9,0758;0;9,0758;,0157;0;,0157;,487;21,7916;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;742;2021/02;Sergipano Terra;24,5;< 290ºC;26,94%;290ºC a 380ºC;14,36%;> 380ºC;58,7%;68,4984;3,6711;5,2059;1,9945;2,5881;1,1353;,7261;,1948;,051;0;0;0;0;0;,5342;15,4006;2,11059;541,31226;32141,4235;09/10/2025
Sergipe;Sergipe;7-RO-568-SE;7RO568SE;RIACHUELO;Carmo;480000038609782;2025/08;6,1859;0;6,1859;,0107;0;,0107;,332;33,6519;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;600;2021/02;Sergipano Terra;24,5;< 290ºC;26,94%;290ºC a 380ºC;14,36%;> 380ºC;58,7%;68,4984;3,6711;5,2059;1,9945;2,5881;1,1353;,7261;,1948;,051;0;0;0;0;0;,5342;15,4006;2,11059;541,31226;32141,4235;09/10/2025
Sergipe;Sergipe;7-RO-571-SE;7RO571SE;RIACHUELO;Carmo;480000038609782;2025/08;24,9184;0;24,9184;,0431;0;,0431;1,336;30,2656;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;743;2021/02;Sergipano Terra;24,5;< 290ºC;26,94%;290ºC a 380ºC;14,36%;> 380ºC;58,7%;68,4984;3,6711;5,2059;1,9945;2,5881;1,1353;,7261;,1948;,051;0;0;0;0;0;,5342;15,4006;2,11059;541,31226;32141,4235;09/10/2025
