ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;Data: 29/03/2019;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.19, build 38 (Oracle 11g);;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês)
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;
Bahia;Recôncavo;7-C-10-BA;7C   0010  BA       ;CANDEIAS;Petrobras;480000036389734;2013/03;2,4841;0,0000;2,4841;0,1055;0,0000;0,1055;0,00000;0,0000;PETROBRAS 12;UEP;0
Bahia;Recôncavo;7-C-25-BA;7C   0025  BA       ;CANDEIAS;Petrobras;480000036389734;2013/03;4,0963;0,0000;4,0963;1,8139;0,0000;1,8139;0,00000;0,0000;PETROBRAS 12;UEP;0
Bahia;Recôncavo;7-C-40-BA;7C   0040  BA       ;CANDEIAS;Petrobras;480000036389734;2013/03;5,9232;0,0000;5,9232;0,5570;0,0000;0,5570;0,00000;0,0148;PETROBRAS 12;UEP;0
Bahia;Recôncavo;7-C-42-BA;7C   0042  BA       ;CANDEIAS;Petrobras;480000036389734;2013/03;3,0725;0,0000;3,0725;0,9639;0,0000;0,9639;0,00000;0,0030;PETROBRAS 12;UEP;0
Bahia;Recôncavo;7-C-41-BA;7C   0041  BA       ;CANDEIAS;Petrobras;480000036389734;2013/03;4,6082;0,0000;4,6082;0,2605;0,0000;0,2605;0,00000;0,0008;FPSO RIO DAS OSTRAS;UEP;0
Bahia;Recôncavo;7-C-18-BA;7C   0018  BA       ;CANDEIAS;Petrobras;480000036389734;2013/03;2,5595;0,0000;2,5595;0,0272;0,0000;0,0272;0,00000;0,0757;FPSO RIO DAS OSTRAS;UEP;0
Bahia;Recôncavo;7-C-50-BA;7C   0050  BA       ;CANDEIAS;Petrobras;480000036389734;2013/03;1,0236;0,0000;1,0236;0,0145;0,0000;0,0145;0,00000;0,0000;PLATAFORMA PCB-02 DE CAIOBA;UEP;0
Bahia;Recôncavo;7-C-76-BA;7C   0076  BA       ;CANDEIAS;Petrobras;480000036389734;2013/03;7,6835;0,0000;7,6835;0,0724;0,0000;0,0724;0,00000;0,0051;PLATAFORMA PCB-01 DE CAIOBA;UEP;0
Bahia;Recôncavo;7-C-74-BA;7C   0074  BA       ;CANDEIAS;Petrobras;480000036389734;2013/03;4,2359;0,0000;4,2359;1,9476;0,0000;1,9476;0,00000;0,0099;PLATAFORMA PCB-01 DE CAIOBA;UEP;0
