Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Rio Grande do Norte;Potiguar;7-ET-1492-RN;7ET1492RN;ESTREITO;3R Potiguar;480000037939797;2023/12;2,4591;0;2,4591;,001;0;,001;,031;87,9169;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;583;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-1491-RN;7ET1491RN;ESTREITO;3R Potiguar;480000037939797;2023/12;0;0;0;0;0;0;0;0;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-1490-RN;7ET1490RN;ESTREITO;3R Potiguar;480000037939797;2023/12;1,8602;0;1,8602;,0008;0;,0008;,024;130,1151;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-1489D-RN;7ET1489DRN;ESTREITO;3R Potiguar;480000037939797;2023/12;,8564;0;,8564;,0004;0;,0004;,011;49,5308;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;352;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-1497D-RN;7ET1497DRN;ESTREITO;3R Potiguar;480000037939797;2023/12;0;0;0;0;0;0;0;0;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-1487D-RN;7ET1487DRN;ESTREITO;3R Potiguar;480000037939797;2023/12;,3451;0;,3451;,0001;0;,0001;,004;105,5842;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-1485-RN;7ET1485RN;ESTREITO;3R Potiguar;480000037939797;2023/12;3,4336;0;3,4336;,0015;0;,0015;,045;364,953;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-1484-RN;7ET1484RN;ESTREITO;3R Potiguar;480000037939797;2023/12;,6927;0;,6927;,0003;0;,0003;,009;84,1266;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-1483D-RN;7ET1483DRN;ESTREITO;3R Potiguar;480000037939797;2023/12;3,5477;0;3,5477;,0015;0;,0015;,045;102,547;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-1481D-RN;7ET1481DRN;ESTREITO;3R Potiguar;480000037939797;2023/12;,2258;0;,2258;,0001;0;,0001;,003;111,0003;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-1480-RN;7ET1480RN;ESTREITO;3R Potiguar;480000037939797;2023/12;1,894;0;1,894;,0008;0;,0008;,024;151,2513;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-148-RN;7ET  0148  RN;ESTREITO;3R Potiguar;480000037939797;2023/12;,3563;0;,3563;,0001;0;,0001;,004;10,8978;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;733;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-1486D-RN;7ET1486DRN;ESTREITO;3R Potiguar;480000037939797;2023/12;3,8197;0;3,8197;,0016;0;,0016;,049;262,5024;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-150-RN;7ET  0150  RN;ESTREITO;3R Potiguar;480000037939797;2023/12;0;0;0;0;0;0;0;0;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-1500D-RN;7ET1500DRN;ESTREITO;3R Potiguar;480000037939797;2023/12;1,8437;0;1,8437;,0007;0;,0007;,023;410,3334;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-1501-RN;7ET1501RN;ESTREITO;3R Potiguar;480000037939797;2023/12;0;0;0;0;0;0;0;0;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-1519-RN;7ET1519RN;ESTREITO;3R Potiguar;480000037939797;2023/12;0;0;0;0;0;0;0;0;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-1518-RN;7ET1518RN;ESTREITO;3R Potiguar;480000037939797;2023/12;,7751;0;,7751;,0004;0;,0004;,011;149,7839;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-1517-RN;7ET1517RN;ESTREITO;3R Potiguar;480000037939797;2023/12;,6172;0;,6172;,0003;0;,0003;,008;264,7107;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-1516D-RN;7ET1516DRN;ESTREITO;3R Potiguar;480000037939797;2023/12;3,0826;0;3,0826;,0013;0;,0013;,04;359,9557;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-1515D-RN;7ET1515DRN;ESTREITO;3R Potiguar;480000037939797;2023/12;,4318;0;,4318;,0002;0;,0002;,006;159,3643;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;717;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-1514D-RN;7ET1514DRN;ESTREITO;3R Potiguar;480000037939797;2023/12;0;0;0;0;0;0;0;0;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-ET-1512-RN;7ET1512RN;ESTREITO;3R Potiguar;480000037939797;2023/12;3,1451;0;3,1451;,0013;0;,0013;,04;154,259;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;3-BRSA-873-RN;3MZ3RN;SIBITE;PetroRecôncavo;486100092252002;2023/12;16,3541;0;16,3541;,0486;0;,0486;1,508;263,6834;Estação Coletora de Riacho da Forquilha;INSTALACAO EMB/DESEMB;730;;;;< ºC;%;;%;> ºC;%;72,4655;12,9757;8,9614;1,3313;2,1944;,4196;,4043;,1413;,0408;,0039;0;0;0;,0048;1,0438;,0132;2,00066;528,13407;41606,1974;09/10/2025
Rio Grande do Norte;Potiguar;7-SIB-1-RN;7SIB1RN;SIBITE;PetroRecôncavo;486100092252002;2023/12;1,6035;0;1,6035;,0008;0;,0008;,024;25,4975;Estação Coletora de Riacho da Forquilha;INSTALACAO EMB/DESEMB;345;;;;< ºC;%;;%;> ºC;%;72,4655;12,9757;8,9614;1,3313;2,1944;,4196;,4043;,1413;,0408;,0039;0;0;0;,0048;1,0438;,0132;2,00066;528,13407;41606,1974;09/10/2025
Rio Grande do Norte;Potiguar;3-BRSA-893-RN;3ABV3RN;PATATIVA;PetroRecôncavo;486100092262002;2023/12;2,4674;0;2,4674;,0044;0;,0044;,137;37,1975;Estação Coletora Central de Leste de Poço Xavier;INSTALACAO EMB/DESEMB;324;;;;< ºC;%;;%;> ºC;%;78,0547;8,5356;6,6576;1,3549;2,095;,6249;,6571;,5184;,3742;,193;,0247;,001;0;,0087;,8746;,0256;2,03677;532,4407;40163,1431;09/10/2025
Rio Grande do Norte;Potiguar;7-PAT-1D-RN;7PAT1DRN;PATATIVA;PetroRecôncavo;486100092262002;2023/12;10,6282;0;10,6282;,0357;0;,0357;1,107;234,2548;Estação Coletora Central de Leste de Poço Xavier;INSTALACAO EMB/DESEMB;623;;;;< ºC;%;;%;> ºC;%;78,0547;8,5356;6,6576;1,3549;2,095;,6249;,6571;,5184;,3742;,193;,0247;,001;0;,0087;,8746;,0256;2,03677;532,4407;40163,1431;09/10/2025
Rio Grande do Norte;Potiguar;1-POT-1-RN;1POT0001RN;SABIÁ-LARANJEIRA;PetroRecôncavo;48610204680202110;2023/12;7,7123;0;7,7123;,0304;0;,0304;,941;1,9811;Ponto de Coleta do Poço 1-POT-001-RN;INSTALACAO EMB/DESEMB;480;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;1-STAR-11-RN;1PRR1RN;SABIÁ DA MATA;PetroRecôncavo;48610009128200516;2023/12;18,1707;0;18,1707;,1905;0;,1905;5,905;,011;Ponto de Coleta do PA-1STAR11RN-POT-T-749;INSTALACAO EMB/DESEMB;373;2021/02;Sabiá da Mata;27,16;< 270ºC;20,7%;270ºC a 458ºC;30,4%;> 458ºC;48,9%;98,38;,037;,058;,13;,107;,1209;,102;,135;,13;0;,015;,003;0;,0101;,542;,23;2,31469;565,53475;37420,278;09/10/2025
Rio Grande do Norte;Potiguar;7-SDM-23-RN;7-SDM-0023-RN;SABIÁ DA MATA;PetroRecôncavo;48610009128200516;2023/12;8,4578;0;8,4578;,0287;0;,0287;,89;15,6927;Ponto de Coleta do PA-1STAR11RN-POT-T-749;INSTALACAO EMB/DESEMB;374;2021/02;Sabiá da Mata;27,16;< 270ºC;20,7%;270ºC a 458ºC;30,4%;> 458ºC;48,9%;98,38;,037;,058;,13;,107;,1209;,102;,135;,13;0;,015;,003;0;,0101;,542;,23;2,31469;565,53475;37420,278;09/10/2025
Rio Grande do Norte;Potiguar;7-SDM-22-RN;7SDM0022RN;SABIÁ DA MATA;PetroRecôncavo;48610009128200516;2023/12;1,4791;0;1,4791;,021;0;,021;,651;,422;Ponto de Coleta do PA-1STAR11RN-POT-T-749;INSTALACAO EMB/DESEMB;381;2021/02;Sabiá da Mata;27,16;< 270ºC;20,7%;270ºC a 458ºC;30,4%;> 458ºC;48,9%;98,38;,037;,058;,13;,107;,1209;,102;,135;,13;0;,015;,003;0;,0101;,542;,23;2,31469;565,53475;37420,278;09/10/2025
Rio Grande do Norte;Potiguar;7-SDM-21-RN;7SDM0021RN;SABIÁ DA MATA;PetroRecôncavo;48610009128200516;2023/12;1,9665;0;1,9665;,0355;0;,0355;1,099;,9792;Ponto de Coleta do PA-1STAR11RN-POT-T-749;INSTALACAO EMB/DESEMB;379;2021/02;Sabiá da Mata;27,16;< 270ºC;20,7%;270ºC a 458ºC;30,4%;> 458ºC;48,9%;98,38;,037;,058;,13;,107;,1209;,102;,135;,13;0;,015;,003;0;,0101;,542;,23;2,31469;565,53475;37420,278;09/10/2025
Rio Grande do Norte;Potiguar;7-SDM-20-RN;7SDM0020RN;SABIÁ DA MATA;PetroRecôncavo;480000038029786;2023/12;15,4914;0;15,4914;,0825;0;,0825;2,556;,3514;Ponto de Coleta do PA-1STAR11RN-POT-T-749;INSTALACAO EMB/DESEMB;374;2021/02;Sabiá da Mata;27,16;< 270ºC;20,7%;270ºC a 458ºC;30,4%;> 458ºC;48,9%;98,38;,037;,058;,13;,107;,1209;,102;,135;,13;0;,015;,003;0;,0101;,542;,23;2,31469;565,53475;37420,278;09/10/2025
Rio Grande do Norte;Potiguar;7-SDM-19-RN;7-SDM-0019-RN;SABIÁ DA MATA;PetroRecôncavo;48610009128200516;2023/12;26,2782;0;26,2782;,2895;0;,2895;8,975;,0771;Ponto de Coleta do PA-1STAR11RN-POT-T-749;INSTALACAO EMB/DESEMB;404;2021/02;Sabiá da Mata;27,16;< 270ºC;20,7%;270ºC a 458ºC;30,4%;> 458ºC;48,9%;98,38;,037;,058;,13;,107;,1209;,102;,135;,13;0;,015;,003;0;,0101;,542;,23;2,31469;565,53475;37420,278;09/10/2025
Rio Grande do Norte;Potiguar;7-SDM-18-RN;7-SDM-0018-RN;SABIÁ DA MATA;PetroRecôncavo;48610009128200516;2023/12;10,601;0;10,601;,1075;0;,1075;3,334;6,7475;Ponto de Coleta do PA-1STAR11RN-POT-T-749;INSTALACAO EMB/DESEMB;382;2021/02;Sabiá da Mata;27,16;< 270ºC;20,7%;270ºC a 458ºC;30,4%;> 458ºC;48,9%;98,38;,037;,058;,13;,107;,1209;,102;,135;,13;0;,015;,003;0;,0101;,542;,23;2,31469;565,53475;37420,278;09/10/2025
