ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.19, build 38 (Oracle 11g);;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês)
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;
Bahia;Recôncavo;7-C-10-BA;7C   0010  BA       ;CANDEIAS;Petrobras;480000036389734;2015/03;6,2283;0,0000;6,2283;1,4833;0,0000;1,4833;0,00000;0,0089;Estação São Paulinho;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;3-A-9-BA;3A   0009  BA       ;ARATU;Petrobras;480000036329758;2015/03;0,0000;0,0000;0,0000;0,0000;3,6041;3,6041;111,72768;0,0000;Estação de Gás de Aratu;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-A-11-BA;7A   0011  BA       ;ARATU;Petrobras;480000036329758;2015/03;0,0000;0,0000;0,0000;0,0000;11,7269;11,7269;363,53279;0,0000;Estação de Gás de Aratu;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-25-BA;7C   0025  BA       ;CANDEIAS;Petrobras;480000036389734;2015/03;0,4330;0,0000;0,4330;0,0658;0,0000;0,0658;0,00000;0,0000;Estação São Paulinho;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-39-BA;7C   0039  BA       ;CANDEIAS;Petrobras;480000036389734;2015/03;2,4912;0,0000;2,4912;0,2966;0,0000;0,2966;0,00000;0,0118;Estação São Paulinho;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-42-BA;7C   0042  BA       ;CANDEIAS;Petrobras;480000036389734;2015/03;3,7370;0,0000;3,7370;0,9888;0,0000;0,9888;0,00000;0,4119;Estação São Paulinho;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-18-BA;7C   0018  BA       ;CANDEIAS;Petrobras;480000036389734;2015/03;6,2283;0,0000;6,2283;0,3720;0,0000;0,3720;0,00000;0,0211;Estação São Paulinho;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-50-BA;7C   0050  BA       ;CANDEIAS;Petrobras;480000036389734;2015/03;0,7197;0,0000;0,7197;0,8053;0,0000;0,8053;0,00000;0,0000;Estação São Paulinho;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-71-BA;7C   0071  BA       ;CANDEIAS;Petrobras;480000036389734;2015/03;1,4355;0,0000;1,4355;0,2359;0,0000;0,2359;0,00000;0,0047;Estação São Paulinho;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-76-BA;7C   0076  BA       ;CANDEIAS;Petrobras;480000036389734;2015/03;3,8268;0,0000;3,8268;0,1917;0,0000;0,1917;0,00000;0,0481;Estação São Paulinho;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-74-BA;7C   0074  BA       ;CANDEIAS;Petrobras;480000036389734;2015/03;3,9484;0,0000;3,9484;3,2438;0,0000;3,2438;0,00000;0,0059;Estação São Paulinho;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-52-BA;7C   0052  BA       ;CANDEIAS;Petrobras;480000036389734;2015/03;1,0766;0,0000;1,0766;0,8369;0,0000;0,8369;0,00000;0,0110;Estação São Paulinho;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-55-BA;7C   0055  BA       ;CANDEIAS;Petrobras;480000036389734;2015/03;4,3601;0,0000;4,3601;1,1536;0,0000;1,1536;0,00000;0,0010;Estação São Paulinho;INSTALACAO EMB/DESEMB;0
