Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados;;;;;;% em Volumes;;;;;;;;;;;;;;;;Densidade GLP Gás;Densidade GLP Líquido;"PCS GP
(kJ/m³)";Data de atualização
Rio Grande do Norte;Potiguar;7-ARG-186-RN;7ARG 0186  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;1,1372;0,0000;1,1372;0,0007;0,0000;0,0007;0,02171;226,2071;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;700;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-532-RN;7ARG532RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-531-RN;7ARG531RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;7,9170;0,0000;7,9170;0,0049;0,0000;0,0049;0,15206;208,2852;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-187-RN;7ARG 0187  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;16,8338;0,0000;16,8338;0,0104;0,0000;0,0104;0,32343;131,4686;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-534-RN;7ARG534RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;1,1372;0,0000;1,1372;0,0007;0,0000;0,0007;0,02171;529,9546;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;700;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-533-RN;7ARG533RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;18,7286;0,0000;18,7286;0,0116;0,0000;0,0116;0,35986;866,3381;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;730;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-536-RN;7ARG536RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;6,5043;0,0000;6,5043;0,0040;0,0000;0,0040;0,12490;498,4520;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;730;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-540-RN;7ARG540RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;8,4369;0,0000;8,4369;0,0052;0,0000;0,0052;0,16202;225,0920;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-541-RN;7ARG541RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;42,4860;0,0000;42,4860;0,0263;0,0000;0,0263;0,81649;573,3166;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-539-RN;7ARG539RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;4,4994;0,0000;4,4994;0,0028;0,0000;0,0028;0,08633;316,5509;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;730;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-188-RN;7ARG 0188  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;0,5914;0,0000;0,5914;0,0004;0,0000;0,0004;0,01120;28,8333;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;730;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-537-RN;7ARG537RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;19,0595;0,0000;19,0595;0,0118;0,0000;0,0118;0,36625;905,3364;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;741;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-547-RN;7ARG547RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;8,9386;0,0000;8,9386;0,0055;0,0000;0,0055;0,17167;429,1184;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;730;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-538-RN;7ARG538RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;2,9568;0,0000;2,9568;0,0018;0,0000;0,0018;0,05667;168,8877;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;730;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-548-RN;7ARG548RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-546-RN;7ARG546RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;6,6286;0,0000;6,6286;0,0041;0,0000;0,0041;0,12728;256,6437;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-545-RN;7ARG545RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;1,6855;0,0000;1,6855;0,0010;0,0000;0,0010;0,03223;28,8814;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-542-RN;7ARG542RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-189-RN;7ARG 0189  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-543-RN;7ARG543RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;9,8825;0,0000;9,8825;0,0061;0,0000;0,0061;0,18981;577,2706;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;730;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-544-RN;7ARG544RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;6,3314;0,0000;6,3314;0,0039;0,0000;0,0039;0,12156;909,6993;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;730;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-190-RN;7ARG 0190  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;15,3749;0,0000;15,3749;0,0095;0,0000;0,0095;0,29536;809,0039;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;730;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-191-RN;7ARG 0191  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;5,8666;0,0000;5,8666;0,0036;0,0000;0,0036;0,11263;542,3068;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;639;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-192-RN;7ARG 0192  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;1,7179;0,0000;1,7179;0,0011;0,0000;0,0011;0,03291;69,8467;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;509;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-193-RN;7ARG 0193  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;7,0961;0,0000;7,0961;0,0044;0,0000;0,0044;0,13628;405,3326;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;730;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-195-RN;7ARG 0195  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;0,5683;0,0000;0,5683;0,0003;0,0000;0,0003;0,01077;187,8425;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;700;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-196-RN;7ARG 0196  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;18,4381;0,0000;18,4381;0,0114;0,0000;0,0114;0,35429;1.505,7594;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-198-RN;7ARG 0198  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2020/10;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ET-1850-RN;7ET1850RN;ESTREITO;Petrobras;480000037939797;2020/10;0,2299;0,0000;0,2299;0,0001;0,0000;0,0001;0,00287;55,3071;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;345;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ET-1846-RN;7ET1846RN;ESTREITO;Petrobras;480000037939797;2020/10;0,4772;0,0000;0,4772;0,0002;0,0000;0,0002;0,00597;204,3062;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;719;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ET-1839D-RN;7ET1839DRN;ESTREITO;Petrobras;480000037939797;2020/10;0,3208;0,0000;0,3208;0,0001;0,0000;0,0001;0,00401;277,7858;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;488;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ET-1851D-RN;7ET1851DRN;ESTREITO;Petrobras;480000037939797;2020/10;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ET-1856D-RN;7ET1856DRN;ESTREITO;Petrobras;480000037939797;2020/10;0,3979;0,0000;0,3979;0,0002;0,0000;0,0002;0,00497;330,7882;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;622;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ET-1849-RN;7ET1849RN;ESTREITO;Petrobras;480000037939797;2020/10;8,6278;0,0000;8,6278;0,0036;0,0000;0,0036;0,11041;269,5963;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;721;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ET-1859D-RN;7ET1859DRN;ESTREITO;Petrobras;480000037939797;2020/10;7,0338;0,0000;7,0338;0,0029;0,0000;0,0029;0,09002;565,4604;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;721;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ET-1576-RN;7ET1576RN;ESTREITO;Petrobras;480000037939797;2020/10;4,7833;0,0000;4,7833;0,0020;0,0000;0,0020;0,06116;166,6359;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;721;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ET-1863-RN;7ET1863RN;ESTREITO;Petrobras;480000037939797;2020/10;8,1303;0,0000;8,1303;0,0034;0,0000;0,0034;0,10404;207,7887;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;721;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ET-1855-RN;7ET1855RN;ESTREITO;Petrobras;480000037939797;2020/10;12,9134;0,0000;12,9134;0,0053;0,0000;0,0053;0,16533;102,4687;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;721;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ET-1840D-RN;7ET1840DRN;ESTREITO;Petrobras;480000037939797;2020/10;1,4351;0,0000;1,4351;0,0006;0,0000;0,0006;0,01826;157,9885;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;721;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ET-1841D-RN;7ET1841DRN;ESTREITO;Petrobras;480000037939797;2020/10;0,4772;0,0000;0,4772;0,0002;0,0000;0,0002;0,00597;163,2812;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;719;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ET-1852D-RN;7ET1852DRN;ESTREITO;Petrobras;480000037939797;2020/10;5,4671;0,0000;5,4671;0,0023;0,0000;0,0023;0,06995;63,4236;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;721;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ET-1842D-RN;7ET1842DRN;ESTREITO;Petrobras;480000037939797;2020/10;0,2293;0,0000;0,2293;0,0001;0,0000;0,0001;0,00352;129,2901;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;344;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:39
