Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Maranhão;Parnaíba;7-GVTE-2D-MA;7-GVTE-2D-MA;GAVIÃO TESOURA;Eneva;48610001415200812;2024/07;0;2,062;2,062;0;104,7673;104,7673;3247,647;0;Estação Produtora de Gavião Preto;INSTALACAO EMB/DESEMB;254;;;;< ºC;%;;%;> ºC;%;79,9842;8,8376;2,7277;,4647;,5348;,1921;,0568;,0137;,0047;,003;,0013;0;0;,1708;7,0012;,0074;1,99225;527,1249;37529,3955;09/10/2025
Maranhão;Parnaíba;7-GVTE-3D-MA;7-GVTE-3D-MA;GAVIÃO TESOURA;Eneva;48610001415200812;2024/07;0;,2412;,2412;0;10,1196;10,1196;313,695;0;Estação Produtora de Gavião Preto;INSTALACAO EMB/DESEMB;68;;;;< ºC;%;;%;> ºC;%;79,9842;8,8376;2,7277;,4647;,5348;,1921;,0568;,0137;,0047;,003;,0013;0;0;,1708;7,0012;,0074;1,99225;527,1249;37529,3955;09/10/2025
Maranhão;Parnaíba;7-GVTE-1-MA;7GVTE1MA;GAVIÃO TESOURA;Eneva;48610001415200812;2024/07;0;,3524;,3524;0;17,9258;17,9258;555,677;0;Estação Produtora de Gavião Preto;INSTALACAO EMB/DESEMB;128;;;;< ºC;%;;%;> ºC;%;79,9842;8,8376;2,7277;,4647;,5348;,1921;,0568;,0137;,0047;,003;,0013;0;0;,1708;7,0012;,0074;1,99225;527,1249;37529,3955;09/10/2025
Maranhão;Parnaíba;4-PGN-19-MA;4PGNMORADANOVA2MA;GAVIÃO TESOURA;Eneva;48610001415200812;2024/07;0;,0463;,0463;0;3,8037;3,8037;117,909;0;Estação Produtora de Gavião Preto;INSTALACAO EMB/DESEMB;46;;;;< ºC;%;;%;> ºC;%;79,9842;8,8376;2,7277;,4647;,5348;,1921;,0568;,0137;,0047;,003;,0013;0;0;,1708;7,0012;,0074;1,99225;527,1249;37529,3955;09/10/2025
Maranhão;Parnaíba;1-OGX-117-MA;1OGXMORADANOVAMA;GAVIÃO TESOURA;Eneva;48610001415200812;2024/07;0;4,9967;4,9967;0;178,8823;178,8823;5545,113;0;Estação Produtora de Gavião Preto;INSTALACAO EMB/DESEMB;439;;;;< ºC;%;;%;> ºC;%;79,9842;8,8376;2,7277;,4647;,5348;,1921;,0568;,0137;,0047;,003;,0013;0;0;,1708;7,0012;,0074;1,99225;527,1249;37529,3955;09/10/2025
Maranhão;Parnaíba;4-PGN-25-MA;4PGNNEMORADANOVAMA;GAVIÃO TESOURA;Eneva;48610001415200812;2024/07;0;2,015;2,015;0;72,2085;72,2085;2238,367;0;Estação Produtora de Gavião Preto;INSTALACAO EMB/DESEMB;178;;;;< ºC;%;;%;> ºC;%;79,9842;8,8376;2,7277;,4647;,5348;,1921;,0568;,0137;,0047;,003;,0013;0;0;,1708;7,0012;,0074;1,99225;527,1249;37529,3955;09/10/2025
Sergipe;Sergipe;3-PDM-5-SE;3PDM 0005  SE;TIGRE;Petroil;48610009279200558;2024/07;4,2842;0;4,2842;,0274;0;,0274;,848;17,9722;Estação Coletora de Ponta dos Mangues;INSTALACAO EMB/DESEMB;419;2022/02;Tigre;33,8;< 270ºC;37,17%;270ºC a 458ºC;32,29%;> 458ºC;30,54%;72,2683;9,7984;6,5976;1,6959;2,6725;2,4191;0;,9584;,431;,3023;,1565;,0804;,1135;,2748;1,973;,2938;2,07169;536,60108;39959,0853;09/10/2025
Rio Grande do Norte;Potiguar;7-ARG-656-RN;7ARG656RN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2024/07;2,7998;0;2,7998;,0018;0;,0018;,055;5,0617;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;79,243;,034;0;,002;,002;,004;,005;,01;,005;0;0;0;0;,264;19,24;1,211;2,44864;580,83019;29910,4577;09/10/2025
Rio Grande do Norte;Potiguar;7-ARG-682-RN;7ARG682RN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2024/07;6,6871;0;6,6871;,0041;0;,0041;,128;225,4067;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;711;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;79,243;,034;0;,002;,002;,004;,005;,01;,005;0;0;0;0;,264;19,24;1,211;2,44864;580,83019;29910,4577;09/10/2025
Rio Grande do Norte;Potiguar;7-FP-259-RN;7FP259RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2024/07;0;0;0;0;0;0;0;0;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;86,931;1,385;,228;,03;,108;,658;,02;,112;,063;,054;,055;,096;0;,075;3,385;6,799;2,08223;537,37907;34183,0102;09/10/2025
Rio Grande do Norte;Potiguar;7-FP-254-RN;7FP254RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2024/07;0;0;0;0;0;0;0;0;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;86,931;1,385;,228;,03;,108;,658;,02;,112;,063;,054;,055;,096;0;,075;3,385;6,799;2,08223;537,37907;34183,0102;09/10/2025
