ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;Data: 29/03/2019;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.19, build 38 (Oracle 11g);;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês)
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;
Bahia;Recôncavo;7-C-10-BA;7C   0010  BA       ;CANDEIAS;Petrobras;480000036389734;2012/04;3,9422;0,0000;3,9422;0,7993;0,0000;0,7993;1,10926;0,0000;PLATAFORMA DE ARABAIANA 1;UEP;0
Bahia;Recôncavo;7-A-6-BA;7A   0006  BA       ;ARATU;Petrobras;480000036329758;2012/04;0,0000;0,0000;0,0000;0,0000;1,3092;1,3092;39,27720;0,0000;PLATAFORMA DE ARABAIANA 3;UEP;0
Bahia;Recôncavo;3-A-9-BA;3A   0009  BA       ;ARATU;Petrobras;480000036329758;2012/04;0,0000;0,0000;0,0000;0,0000;1,9464;1,9464;58,39223;0,0000;PLATAFORMA DE ARABAIANA 1;UEP;0
Bahia;Recôncavo;7-A-11-BA;7A   0011  BA       ;ARATU;Petrobras;480000036329758;2012/04;0,0000;0,0000;0,0000;0,0000;2,8417;2,8417;85,25147;0,0000;PLATAFORMA DE CHERNE-1;UEP;0
Bahia;Recôncavo;7-C-25-BA;7C   0025  BA       ;CANDEIAS;Petrobras;480000036389734;2012/04;3,5280;0,0000;3,5280;1,3283;0,0000;1,3283;1,84341;0,0002;PLATAFORMA DE CHERNE-1;UEP;0
Bahia;Recôncavo;7-C-40-BA;7C   0040  BA       ;CANDEIAS;Petrobras;480000036389734;2012/04;7,4146;0,0000;7,4146;0,3401;0,0000;0,3401;0,47195;0,0044;PETROBRAS 12;UEP;0
Bahia;Recôncavo;7-C-42-BA;7C   0042  BA       ;CANDEIAS;Petrobras;480000036389734;2012/04;2,6889;0,0000;2,6889;1,2043;0,0000;1,2043;1,67127;0,0105;PETROBRAS 12;UEP;0
Bahia;Recôncavo;7-C-41-BA;7C   0041  BA       ;CANDEIAS;Petrobras;480000036389734;2012/04;0,7053;0,0000;0,7053;0,0446;0,0000;0,0446;0,06190;0,0000;PETROBRAS 12;UEP;0
Bahia;Recôncavo;7-C-46-BA;7C   0046  BA       ;CANDEIAS;Petrobras;480000036389734;2012/04;1,4163;0,0000;1,4163;1,8137;0,0000;1,8137;2,51706;0,0000;PETROBRAS 12;UEP;0
Bahia;Recôncavo;7-C-76-BA;7C   0076  BA       ;CANDEIAS;Petrobras;480000036389734;2012/04;3,9502;0,0000;3,9502;0,1880;0,0000;0,1880;0,26093;0,0008;FPSO RIO DAS OSTRAS;UEP;0
