Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Espírito Santo;Espírito Santo;7-LPB-22-ES;7LPB 0022  ES;LAGOA PIABANHA;Capixaba Energia;480000037549735;2022/04;31,2999;0;31,2999;,1325;0;,1325;3,97607;27,626;Estação de Coleta e Tratamento de Lagoa Parda;INSTALACAO EMB/DESEMB;573;2022/02;Lagoa Parda;28,2;< 270ºC;30,6%;270ºC a 458ºC;38,2%;> 458ºC;31,2%;87,14;5,34;2,9;,51;,87;,24;,23;,34;0;0;0;0;0;,01;,62;1,8;2,02525;531,06612;38370,594;10/10/2025
Espírito Santo;Espírito Santo;7-LPB-11-ES;7LPB 0011  ES;LAGOA PIABANHA;Capixaba Energia;480000037549735;2022/04;0;0;0;0;0;0;0;0;Estação de Coleta e Tratamento de Lagoa Parda;INSTALACAO EMB/DESEMB;0;2022/02;Lagoa Parda;28,2;< 270ºC;30,6%;270ºC a 458ºC;38,2%;> 458ºC;31,2%;87,14;5,34;2,9;,51;,87;,24;,23;,34;0;0;0;0;0;,01;,62;1,8;2,02525;531,06612;38370,594;10/10/2025
Amazonas;Solimões;1-BRSA-769-AM;1ICB1AM;ARARA AZUL;Petrobras;48610009146200581;2022/04;0;0;0;0;0;0;0;0;;;0;2018/05;Urucu;49,2;< 210ºC;53,7%;210ºC a 500ºC;32,59%;> 500ºC;13,71%;73,94;10,72;3,08;,38;,9;,19;,25;,2;,04;,02;,01;0;0;0;10,12;,15;2,00808;529,00848;36866,8129;10/10/2025
Amazonas;Solimões;3-BRSA-1106DA-AM;3ICB2DAAM;ARARA AZUL;Petrobras;48610009146200581;2022/04;0;1027,3547;1027,3547;0;375,8119;375,8119;11274,35843;0;Polo Arara;INSTALACAO EMB/DESEMB;720;2018/05;Urucu;49,2;< 210ºC;53,7%;210ºC a 500ºC;32,59%;> 500ºC;13,71%;73,94;10,72;3,08;,38;,9;,19;,25;,2;,04;,02;,01;0;0;0;10,12;,15;2,00808;529,00848;36866,8129;10/10/2025
Bahia;Tucano Sul;1-FMT-1-BA;1FMT 0001  BA;FAZENDA MATINHA;Origem;480000038919714;2022/04;0;2,5705;2,5705;0;2,8507;2,8507;85,52083;,0041;Estação de Gás Não Associado de Conceição;INSTALACAO EMB/DESEMB;457;;;;< ºC;%;;%;> ºC;%;82,19;9,61;3,5;1,03;,9;,29;,33;,28;,09;,09;0;0;0;0;1,52;,17;2,04466;533,39584;39980,4253;10/10/2025
Rio Grande do Norte;Potiguar;1-PSA-1-RN;1PSA 0001  RN;PEDRA SENTADA;3R Potiguar;4861000400198;2022/04;1,4827;0;1,4827;,0062;0;,0062;,18638;157,475;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;658;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;68,3;11,8;8,1;1,6;4,9;1,2;,9;,8;,1;0;0;0;0;0;2,1;,2;2,09713;539,69754;40819,7245;10/10/2025
Espírito Santo;Espírito Santo;1-BGM-1-ES;1-SDR-1-ES;SUINDARA;BGM;48610012628201752;2022/04;20,9627;0;20,9627;,0167;0;,0167;,49992;165,197;Ponto de Coleta do Poço 1-BGM-1-ES;INSTALACAO EMB/DESEMB;719;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;10/10/2025
Espírito Santo;Espírito Santo;7-SDR-4-ES;7-SDR-4-ES;SUINDARA;BGM;48610012628201752;2022/04;33,8488;0;33,8488;,0269;0;,0269;,80723;127,7014;Ponto de coleta do Poço 7-BGM-4-ES;INSTALACAO EMB/DESEMB;708;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;10/10/2025
Espírito Santo;Espírito Santo;7-SDR-5-ES;7-SDR-5;SUINDARA;BGM;48610012628201752;2022/04;27,7418;0;27,7418;,0221;0;,0221;,66159;170,0255;Ponto de coleta do Poço 7-BGM-5-ES;INSTALACAO EMB/DESEMB;715;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;10/10/2025
Espírito Santo;Espírito Santo;7-SDR-6-ES;7-SDR-6-ES;SUINDARA;BGM;48610012628201752;2022/04;,0021;0;,0021;0;0;0;,00001;,0021;Ponto de coleta do Poço 7-BGM-6-ES;INSTALACAO EMB/DESEMB;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;10/10/2025
