ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.19, build 38 (Oracle 11g);;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês)
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;
Bahia;Recôncavo;7-C-10-BA;7C   0010  BA       ;CANDEIAS;Petrobras;480000036389734;2015/07;4,3601;0,0000;4,3601;1,2663;0,0000;1,2663;0,00000;0,0059;Estação São Paulinho;INSTALACAO EMB/DESEMB;700
Bahia;Recôncavo;7-C-25-BA;7C   0025  BA       ;CANDEIAS;Petrobras;480000036389734;2015/07;0,6288;0,0000;0,6288;0,0578;0,0000;0,0578;0,00000;0,0000;Estação São Paulinho;INSTALACAO EMB/DESEMB;230
Bahia;Recôncavo;7-C-40-BA;7C   0040  BA       ;CANDEIAS;Petrobras;480000036389734;2015/07;0,9897;0,0000;0,9897;0,0599;0,0000;0,0599;0,00000;0,0000;Estação São Paulinho;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-C-18-BA;7C   0018  BA       ;CANDEIAS;Petrobras;480000036389734;2015/07;2,9696;0,0000;2,9696;0,2030;0,0000;0,2030;0,00000;0,0515;Estação São Paulinho;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-C-50-BA;7C   0050  BA       ;CANDEIAS;Petrobras;480000036389734;2015/07;1,0275;0,0000;1,0275;1,0366;0,0000;1,0366;0,00000;0,0034;Estação São Paulinho;INSTALACAO EMB/DESEMB;730
Bahia;Recôncavo;7-C-71-BA;7C   0071  BA       ;CANDEIAS;Petrobras;480000036389734;2015/07;4,9483;0,0000;4,9483;0,7494;0,0000;0,7494;0,00000;0,0319;Estação São Paulinho;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-C-76-BA;7C   0076  BA       ;CANDEIAS;Petrobras;480000036389734;2015/07;1,8267;0,0000;1,8267;0,1319;0,0000;0,1319;0,00000;0,0276;Estação São Paulinho;INSTALACAO EMB/DESEMB;480
Bahia;Recôncavo;7-C-74-BA;7C   0074  BA       ;CANDEIAS;Petrobras;480000036389734;2015/07;4,9483;0,0000;4,9483;3,7470;0,0000;3,7470;0,00000;0,2571;Estação São Paulinho;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-C-52-BA;7C   0052  BA       ;CANDEIAS;Petrobras;480000036389734;2015/07;0,5174;0,0000;0,5174;0,3663;0,0000;0,3663;0,00000;0,0034;Estação São Paulinho;INSTALACAO EMB/DESEMB;744
