Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Rio Grande do Norte;Potiguar;7-RE-78D-RN;7-RE-78D-RN;REDONDA;3R Potiguar;480000038189716;2024/03;8,3283;0;8,3283;,0013;0;,0013;,041;282,6302;Estação Coletora de Redonda;UEP;659;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-RE-79D-RN;7-RE-79D-RN;REDONDA;3R Potiguar;480000038189716;2024/03;13,3036;0;13,3036;,0021;0;,0021;,066;358,1941;Estação Coletora de Redonda;UEP;743;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-RE-44-RN;7RE44RN;REDONDA;3R Potiguar;480000038189716;2024/03;38,3041;0;38,3041;,0061;0;,0061;,188;732,0093;Estação Coletora de Redonda;UEP;657;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-RE-58-RN;7-RE-58-RN;REDONDA;3R Potiguar;480000038189716;2024/03;,0881;0;,0881;0;0;0;0;9,8645;Estação Coletora de Redonda;UEP;50;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-RE-43-RN;7RE43RN;REDONDA;3R Potiguar;480000038189716;2024/03;10,899;0;10,899;,0017;0;,0017;,054;351,493;Estação Coletora de Redonda;UEP;658;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-RE-54D-RN;7-RE-54D-RN;REDONDA;3R Potiguar;480000038189716;2024/03;1,3142;0;1,3142;,0002;0;,0002;,007;92,4823;Estação Coletora de Redonda;UEP;651;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-RE-41-RN;7RE41RN;REDONDA;3R Potiguar;480000038189716;2024/03;8,1317;0;8,1317;,0013;0;,0013;,04;137,0738;Estação Coletora de Redonda;UEP;658;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-RE-42-RN;7RE42RN;REDONDA;3R Potiguar;480000038189716;2024/03;4,0809;0;4,0809;,0006;0;,0006;,02;97,3281;Estação Coletora de Redonda;UEP;516;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;1-RE-2-RN;1RE  0002  RN;REDONDA;3R Potiguar;480000038189716;2024/03;3,6645;0;3,6645;,0006;0;,0006;,018;77,8938;Estação Coletora de Redonda;UEP;739;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;3-RE-9-RN;3RE  0009  RN;REDONDA;3R Potiguar;480000038189716;2024/03;7,603;0;7,603;,0012;0;,0012;,038;464,459;Estação Coletora de Redonda;UEP;659;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;09/10/2025
