ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;Data: 29/03/2019;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.19, build 38 (Oracle 11g);;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês)
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;
Bahia;Recôncavo;7-C-10-BA           ;7C   0010  BA       ;CANDEIAS;Petrobras;480000036389734;2011/12;4,8109;0,0000;4,8109;0,1095;0,0000;0,1095;1,50880;0,0000;FPSO Fluminense;UEP;744
Bahia;Recôncavo;7-A-6-BA            ;7A   0006  BA       ;ARATU;Petrobras;480000036329758;2011/12;0,0000;0,0000;0,0000;0,0000;0,3274;0,3274;10,14910;0,0000;FPSO Fluminense;UEP;744
Bahia;Recôncavo;3-A-9-BA            ;3A   0009  BA       ;ARATU;Petrobras;480000036329758;2011/12;0,0000;0,0000;0,0000;0,0000;2,2730;2,2730;70,46421;0,0000;FPSO Fluminense;UEP;744
Bahia;Recôncavo;7-A-11-BA           ;7A   0011  BA       ;ARATU;Petrobras;480000036329758;2011/12;0,0000;0,0000;0,0000;0,0000;0,8785;0,8785;27,23390;0,0000;FPSO Fluminense;UEP;0
Bahia;Recôncavo;7-C-25-BA           ;7C   0025  BA       ;CANDEIAS;Petrobras;480000036389734;2011/12;3,2987;0,0000;3,2987;0,0746;0,0000;0,0746;1,02832;0,0002;FPSO Fluminense;UEP;517
Bahia;Recôncavo;7-C-40-BA           ;7C   0040  BA       ;CANDEIAS;Petrobras;480000036389734;2011/12;3,5065;0,0000;3,5065;0,0792;0,0000;0,0792;1,09218;0,0002;FPSO Fluminense;UEP;583
Bahia;Recôncavo;7-C-42-BA           ;7C   0042  BA       ;CANDEIAS;Petrobras;480000036389734;2011/12;3,7161;0,0000;3,7161;0,0839;0,0000;0,0839;1,15676;0,0156;FPSO Fluminense;UEP;516
Bahia;Recôncavo;7-C-41-BA           ;7C   0041  BA       ;CANDEIAS;Petrobras;480000036389734;2011/12;2,8053;0,0000;2,8053;0,0634;0,0000;0,0634;0,87373;0,0000;FPSO Fluminense;UEP;584
Bahia;Recôncavo;7-C-76-BA           ;7C   0076  BA       ;CANDEIAS;Petrobras;480000036389734;2011/12;0,4009;0,0000;0,4009;0,0320;0,0000;0,0320;0,44149;0,0000;FPSO Fluminense;UEP;22
