ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;Data: 29/03/2019;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.19, build 38 (Oracle 11g);;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês)
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;
Rio Grande do Norte;Potiguar;1-SMN-1-RN          ;1SMN 0001  RN       ;SÃO MANOEL;Arclima;48610007485200600;2011/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;PETROBRAS 12;UEP;0
Espírito Santo;Espírito Santo;1-BRSA-57-ES        ;1CAN3ES             ;RIO IPIRANGA;Imetame;48610007482200600;2011/03;30,6456;0,0000;30,6456;0,2923;0,0000;0,2923;9,06240;0,4687;PETROBRAS 12;UEP;0
Bahia;Recôncavo;1-LP-1-BA           ;1LP  0001  BA       ;LAGOA DO PAULO;Recôncavo E&P;486100092312002;2011/03;35,1722;0,0000;35,1722;0,0561;0,0000;0,0561;1,73900;105,6627;PETROBRAS 12;UEP;0
Bahia;Recôncavo;3-LP-3-BA           ;3LP  0003  BA       ;LAGOA DO PAULO;Recôncavo E&P;486100092312002;2011/03;1,7693;0,0000;1,7693;0,0044;0,0000;0,0044;0,13600;0,0304;PETROBRAS 12;UEP;0
Bahia;Recôncavo;7-LP-5-BA           ;7LP  0005  BA       ;LAGOA DO PAULO;Recôncavo E&P;486100092312002;2011/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;FPSO RIO DAS OSTRAS;UEP;0
Bahia;Recôncavo;7-LP-6-BA           ;7LP  0006  BA       ;LAGOA DO PAULO;Recôncavo E&P;486100092312002;2011/03;3,2058;0,0000;3,2058;0,0085;0,0000;0,0085;0,26200;4,4191;FPSO RIO DAS OSTRAS;UEP;0
Bahia;Recôncavo;7-LP-9-BA           ;7LP  0009  BA       ;LAGOA DO PAULO;Recôncavo E&P;486100092312002;2011/03;23,4164;0,0000;23,4164;0,0367;0,0000;0,0367;1,13800;0,3490;PLATAFORMA PCB-02 DE CAIOBA;UEP;0
Bahia;Recôncavo;1-LPN-1-BA          ;1LPN 0001  BA       ;LAGOA DO PAULO NORTE;Recôncavo E&P;486100092312002;2011/03;16,2521;0,0000;16,2521;0,1112;0,0000;0,1112;3,44700;111,0273;PLATAFORMA PCB-01 DE CAIOBA;UEP;0
Bahia;Recôncavo;7-LPN-4-BA          ;7LPN 0004  BA       ;LAGOA DO PAULO NORTE;Recôncavo E&P;486100092312002;2011/03;54,1390;0,0000;54,1390;0,3245;0,0000;0,3245;10,06000;293,4115;PLATAFORMA PCB-01 DE CAIOBA;UEP;0
Bahia;Recôncavo;7-LPN-7-BA          ;7LPN 0007  BA       ;LAGOA DO PAULO NORTE;Recôncavo E&P;486100092312002;2011/03;30,0775;0,0000;30,0775;0,1435;0,0000;0,1435;4,45000;85,0748;PLATAFORMA PCB-01 DE CAIOBA;UEP;0
Bahia;Recôncavo;7-LPN-8-BA          ;7LPN 0008  BA       ;LAGOA DO PAULO NORTE;Recôncavo E&P;486100092312002;2011/03;6,7159;0,0000;6,7159;0,0109;0,0000;0,0109;0,33900;18,9323;PLATAFORMA PCB-01 DE CAIOBA;UEP;0
Bahia;Recôncavo;7-LPN-9-BA          ;7LPN 0009  BA       ;LAGOA DO PAULO NORTE;Recôncavo E&P;486100092312002;2011/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;PLATAFORMA PCB-01 DE CAIOBA;UEP;0
Bahia;Recôncavo;1-LPS-1-BA          ;1LPS 0001  BA       ;LAGOA DO PAULO SUL;Recôncavo E&P;486100092312002;2011/03;3,0678;0,0000;3,0678;0,0165;0,0000;0,0165;0,51000;6,0869;PLATAFORMA PCB-01 DE CAIOBA;UEP;0
Bahia;Recôncavo;1-BZ-1-BA           ;1BZ  0001  BA       ;ACAJÁ-BURIZINHO;Recôncavo E&P;486100092312002;2011/03;6,2837;0,0000;6,2837;0,0105;0,0000;0,0105;0,32500;0,0000;PLATAFORMA PCB-01 DE CAIOBA;UEP;0
Bahia;Recôncavo;3-BZ-3-BA           ;3BZ  0003  BA       ;ACAJÁ-BURIZINHO;Recôncavo E&P;486100092312002;2011/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;PLATAFORMA PCB-04 DE CAIOBA;UEP;0
Bahia;Recôncavo;4-FI-108-BA         ;4FI  0108  BA       ;JURITI;Recôncavo E&P;486100080122004;2011/03;0,8075;0,0000;0,8075;0,0055;0,0000;0,0055;0,17000;1,6475;PLATAFORMA PCB-04 DE CAIOBA;UEP;0
Bahia;Tucano Sul;1-SV-1-BA           ;1SV  0001  BA       ;SEMPRE VIVA;Oceania;48610009288200500;2011/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;PETROBRAS 09;UEP;0
Rio Grande do Norte;Potiguar;1-PTX-8-RN          ;1PTX8RN             ;COLIBRI;Partex Brasil;486100095032003;2011/03;18,0741;0,0000;18,0741;0,0000;0,0000;0,0000;0,00000;15,5145;PETROBRAS 09;UEP;0
Rio Grande do Norte;Potiguar;3-PTX-9-RN          ;3PTX9RN             ;COLIBRI;Partex Brasil;486100095032003;2011/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;PLATAFORMA DE CHERNE-2;UEP;0
