Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Rio Grande do Norte;Potiguar;7-PC-21-RN;7PC21RN;PORTO CARÃO;3R Potiguar;480000038179753;2024/02;5,54;0;5,54;,0044;0;,0044;,128;32,8272;Estação Coletora Porto Carão A;INSTALACAO EMB/DESEMB;694;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-PC-22-RN;7PC22RN;PORTO CARÃO;3R Potiguar;480000038179753;2024/02;8,5665;0;8,5665;,0053;0;,0053;,154;34,2942;Estação Coletora Porto Carão A;INSTALACAO EMB/DESEMB;694;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;09/10/2025
Rio Grande do Norte;Potiguar;7-LOR-92-RN;7LOR0092RN;LORENA;PetroRecôncavo;480000038079708;2024/02;52,2111;0;52,2111;1,5147;0;1,5147;43,881;29,337;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;689;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;,46;,49;,33;,15;,05;,01;,002;0;,006;,6;,136;2,04522;533,46421;40238,9734;09/10/2025
Rio Grande do Norte;Potiguar;7-LOR-82-RN;7LOR82RN;LORENA;PetroRecôncavo;480000038079708;2024/02;63,8941;0;63,8941;5,7216;0;5,7216;165,755;12,0135;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;692;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;,46;,49;,33;,15;,05;,01;,002;0;,006;,6;,136;2,04522;533,46421;40238,9734;09/10/2025
Rio Grande do Norte;Potiguar;7-LOR-83-RN;7LOR83RN;LORENA;PetroRecôncavo;480000038079708;2024/02;20,6406;0;20,6406;3,2629;0;3,2629;94,526;36,7049;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;695;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;,46;,49;,33;,15;,05;,01;,002;0;,006;,6;,136;2,04522;533,46421;40238,9734;09/10/2025
Rio Grande do Norte;Potiguar;7-LOR-85-RN;7LOR85RN;LORENA;PetroRecôncavo;480000038079708;2024/02;19,8404;0;19,8404;,4565;0;,4565;13,224;103,2639;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;497;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;,46;,49;,33;,15;,05;,01;,002;0;,006;,6;,136;2,04522;533,46421;40238,9734;09/10/2025
Rio Grande do Norte;Potiguar;7-LOR-86-RN;7LOR86RN;LORENA;PetroRecôncavo;480000038079708;2024/02;44,6783;0;44,6783;2,8589;0;2,8589;82,823;38,8064;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;695;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;,46;,49;,33;,15;,05;,01;,002;0;,006;,6;,136;2,04522;533,46421;40238,9734;09/10/2025
Rio Grande do Norte;Potiguar;7-LOR-87-RN;7LOR87RN;LORENA;PetroRecôncavo;480000038079708;2024/02;23,6881;0;23,6881;6,0204;0;6,0204;174,411;64,7202;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;692;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;,46;,49;,33;,15;,05;,01;,002;0;,006;,6;,136;2,04522;533,46421;40238,9734;09/10/2025
Rio Grande do Norte;Potiguar;7-LOR-88-RN;7LOR88RN;LORENA;PetroRecôncavo;480000038079708;2024/02;53,5452;0;53,5452;7,0274;0;7,0274;203,585;8,8849;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;694;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;,46;,49;,33;,15;,05;,01;,002;0;,006;,6;,136;2,04522;533,46421;40238,9734;09/10/2025
Rio Grande do Norte;Potiguar;7-LOR-89-RN;7LOR89RN;LORENA;PetroRecôncavo;480000038079708;2024/02;30,3123;0;30,3123;6,9838;0;6,9838;202,321;3,1425;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;692;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;,46;,49;,33;,15;,05;,01;,002;0;,006;,6;,136;2,04522;533,46421;40238,9734;09/10/2025
Rio Grande do Norte;Potiguar;7-LOR-90-RN;7LOR0090RN;LORENA;PetroRecôncavo;480000038079708;2024/02;15,7709;0;15,7709;1,8474;0;1,8474;53,519;24,4576;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;694;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;,46;,49;,33;,15;,05;,01;,002;0;,006;,6;,136;2,04522;533,46421;40238,9734;09/10/2025
Rio Grande do Norte;Potiguar;7-LOR-91-RN;7LOR0091RN;LORENA;PetroRecôncavo;480000038079708;2024/02;37,841;0;37,841;2,4268;0;2,4268;70,304;10,0372;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;693;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;,46;,49;,33;,15;,05;,01;,002;0;,006;,6;,136;2,04522;533,46421;40238,9734;09/10/2025
Rio Grande do Norte;Potiguar;7-LOR-55-RN;7LOR55RN;LORENA;PetroRecôncavo;480000038079708;2024/02;57,8109;0;57,8109;4,5581;0;4,5581;132,05;26,1097;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;693;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;,46;,49;,33;,15;,05;,01;,002;0;,006;,6;,136;2,04522;533,46421;40238,9734;09/10/2025
Rio Grande do Norte;Potiguar;7-LOR-93-RN;7LOR 0093 RN;LORENA;PetroRecôncavo;480000038079708;2024/02;51,6159;0;51,6159;6,9183;0;6,9183;200,423;111,8094;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;692;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;,46;,49;,33;,15;,05;,01;,002;0;,006;,6;,136;2,04522;533,46421;40238,9734;09/10/2025
Rio Grande do Norte;Potiguar;7-LOR-97D-RN;7-LOR-0097D-RN;LORENA;PetroRecôncavo;480000038079708;2024/02;15,9857;0;15,9857;,1202;0;,1202;3,482;,6442;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;681;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;,46;,49;,33;,15;,05;,01;,002;0;,006;,6;,136;2,04522;533,46421;40238,9734;09/10/2025
Rio Grande do Norte;Potiguar;7-LOR-101-RN;7LOR 0101 RN;LORENA;PetroRecôncavo;480000038079708;2024/02;23,6319;0;23,6319;2,6147;0;2,6147;75,749;1,1105;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;695;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;,46;,49;,33;,15;,05;,01;,002;0;,006;,6;,136;2,04522;533,46421;40238,9734;09/10/2025
Rio Grande do Norte;Potiguar;7-LOR-81-RN;7LOR81RN;LORENA;PetroRecôncavo;480000038079708;2024/02;43,2017;0;43,2017;12,5299;0;12,5299;362,992;7,1559;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;695;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;,46;,49;,33;,15;,05;,01;,002;0;,006;,6;,136;2,04522;533,46421;40238,9734;09/10/2025
Rio Grande do Norte;Potiguar;7-LOR-54-RN;7LOR54RN;LORENA;PetroRecôncavo;480000038079708;2024/02;28,8034;0;28,8034;1,3232;0;1,3232;38,334;,2557;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;693;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;,46;,49;,33;,15;,05;,01;,002;0;,006;,6;,136;2,04522;533,46421;40238,9734;09/10/2025
Rio Grande do Norte;Potiguar;7-LOR-79-RN;7LOR79RN;LORENA;PetroRecôncavo;480000038079708;2024/02;16,9027;0;16,9027;2,5023;0;2,5023;72,492;17,7707;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;695;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;,46;,49;,33;,15;,05;,01;,002;0;,006;,6;,136;2,04522;533,46421;40238,9734;09/10/2025
Rio Grande do Norte;Potiguar;7-LOR-52-RN;7LOR52RN;LORENA;PetroRecôncavo;480000038079708;2024/02;19,0588;0;19,0588;4,5825;0;4,5825;132,755;,4268;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;694;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;,46;,49;,33;,15;,05;,01;,002;0;,006;,6;,136;2,04522;533,46421;40238,9734;09/10/2025
Rio Grande do Norte;Potiguar;7-LOR-53-RN;7LOR53RN;LORENA;PetroRecôncavo;480000038079708;2024/02;80,0838;0;80,0838;6,4733;0;6,4733;187,534;48,7616;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;695;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;,46;,49;,33;,15;,05;,01;,002;0;,006;,6;,136;2,04522;533,46421;40238,9734;09/10/2025
Rio Grande do Norte;Potiguar;7-LOR-6-RN;7LOR 0006  RN;LORENA;PetroRecôncavo;480000038079708;2024/02;10,728;0;10,728;,9729;0;,9729;28,185;,4737;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;403;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;,46;,49;,33;,15;,05;,01;,002;0;,006;,6;,136;2,04522;533,46421;40238,9734;09/10/2025
Rio Grande do Norte;Potiguar;7-MAG-84-RN;7MAG84RN;MONTE ALEGRE;3R Potiguar;480000038099725;2024/02;9,2042;0;9,2042;,0125;0;,0125;,362;255,8682;Estação Central de Monte Alegre;INSTALACAO EMB/DESEMB;690;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;94,17;,95;,01;0;,01;0;0;0;0;0;0;0;0;,05;4,25;,56;2,12722;543,35354;36143,0297;09/10/2025
Rio Grande do Norte;Potiguar;7-MAG-83-RN;7MAG83RN;MONTE ALEGRE;3R Potiguar;480000038099725;2024/02;2,3511;0;2,3511;,0032;0;,0032;,094;189,4521;Estação Central de Monte Alegre;INSTALACAO EMB/DESEMB;325;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;94,17;,95;,01;0;,01;0;0;0;0;0;0;0;0;,05;4,25;,56;2,12722;543,35354;36143,0297;09/10/2025
Rio Grande do Norte;Potiguar;7-MAG-82-RN;7MAG82RN;MONTE ALEGRE;3R Potiguar;480000038099725;2024/02;,3327;0;,3327;,0004;0;,0004;,013;184,3832;Estação Central de Monte Alegre;INSTALACAO EMB/DESEMB;344;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;94,17;,95;,01;0;,01;0;0;0;0;0;0;0;0;,05;4,25;,56;2,12722;543,35354;36143,0297;09/10/2025
Rio Grande do Norte;Potiguar;7-MAG-81-RN;7MAG81RN;MONTE ALEGRE;3R Potiguar;480000038099725;2024/02;,9363;0;,9363;,0013;0;,0013;,037;7,5287;Estação Central de Monte Alegre;INSTALACAO EMB/DESEMB;275;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;94,17;,95;,01;0;,01;0;0;0;0;0;0;0;0;,05;4,25;,56;2,12722;543,35354;36143,0297;09/10/2025
Rio Grande do Norte;Potiguar;7-MAG-8-RN;7MAG 0008  RN;MONTE ALEGRE;3R Potiguar;480000038099725;2024/02;2,4099;0;2,4099;,0033;0;,0033;,096;61,2478;Estação Central de Monte Alegre;INSTALACAO EMB/DESEMB;484;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;94,17;,95;,01;0;,01;0;0;0;0;0;0;0;0;,05;4,25;,56;2,12722;543,35354;36143,0297;09/10/2025
Rio Grande do Norte;Potiguar;7-MAG-89-RN;7MAG89RN;MONTE ALEGRE;3R Potiguar;480000038099725;2024/02;32,5899;0;32,5899;,0442;0;,0442;1,283;661,2013;Estação Central de Monte Alegre;INSTALACAO EMB/DESEMB;696;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;94,17;,95;,01;0;,01;0;0;0;0;0;0;0;0;,05;4,25;,56;2,12722;543,35354;36143,0297;09/10/2025
Rio Grande do Norte;Potiguar;7-MAG-53-RN;7MAG53RN;MONTE ALEGRE;3R Potiguar;480000038099725;2024/02;1,6891;0;1,6891;,0023;0;,0023;,067;327,433;Estação Central de Monte Alegre;INSTALACAO EMB/DESEMB;636;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;94,17;,95;,01;0;,01;0;0;0;0;0;0;0;0;,05;4,25;,56;2,12722;543,35354;36143,0297;09/10/2025
Rio Grande do Norte;Potiguar;7-MAG-49-RN;7MAG49RN;MONTE ALEGRE;3R Potiguar;480000038099725;2024/02;26,2489;0;26,2489;,0357;0;,0357;1,034;611,8126;Estação Central de Monte Alegre;INSTALACAO EMB/DESEMB;693;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;94,17;,95;,01;0;,01;0;0;0;0;0;0;0;0;,05;4,25;,56;2,12722;543,35354;36143,0297;09/10/2025
Rio Grande do Norte;Potiguar;7-MAG-51-RN;7MAG51RN;MONTE ALEGRE;3R Potiguar;480000038099725;2024/02;,5123;0;,5123;,0007;0;,0007;,021;1,5766;Estação Central de Monte Alegre;INSTALACAO EMB/DESEMB;516;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;94,17;,95;,01;0;,01;0;0;0;0;0;0;0;0;,05;4,25;,56;2,12722;543,35354;36143,0297;09/10/2025
Rio Grande do Norte;Potiguar;7-MAG-20-RN;7MAG 0020  RN;MONTE ALEGRE;3R Potiguar;480000038099725;2024/02;11,9734;0;11,9734;,0163;0;,0163;,472;399,0665;Estação Central de Monte Alegre;INSTALACAO EMB/DESEMB;658;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;94,17;,95;,01;0;,01;0;0;0;0;0;0;0;0;,05;4,25;,56;2,12722;543,35354;36143,0297;09/10/2025
Rio Grande do Norte;Potiguar;7-MAG-18-RN;7MAG 0018  RN;MONTE ALEGRE;3R Potiguar;480000038099725;2024/02;0;0;0;0;0;0;0;0;Estação Central de Monte Alegre;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;94,17;,95;,01;0;,01;0;0;0;0;0;0;0;0;,05;4,25;,56;2,12722;543,35354;36143,0297;09/10/2025
Rio Grande do Norte;Potiguar;7-MAG-17-RN;7MAG 0017  RN;MONTE ALEGRE;3R Potiguar;480000038099725;2024/02;,0017;0;,0017;0;0;0;0;40,697;Estação Central de Monte Alegre;INSTALACAO EMB/DESEMB;225;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;94,17;,95;,01;0;,01;0;0;0;0;0;0;0;0;,05;4,25;,56;2,12722;543,35354;36143,0297;09/10/2025
Rio Grande do Norte;Potiguar;7-MAG-16-RN;7MAG 0016  RN;MONTE ALEGRE;3R Potiguar;480000038099725;2024/02;15,5146;0;15,5146;,0211;0;,0211;,611;586,4092;Estação Central de Monte Alegre;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;94,17;,95;,01;0;,01;0;0;0;0;0;0;0;0;,05;4,25;,56;2,12722;543,35354;36143,0297;09/10/2025
Rio Grande do Norte;Potiguar;7-MAG-14-RN;7MAG 0014  RN;MONTE ALEGRE;3R Potiguar;480000038099725;2024/02;0;0;0;0;0;0;0;0;Estação Central de Monte Alegre;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;94,17;,95;,01;0;,01;0;0;0;0;0;0;0;0;,05;4,25;,56;2,12722;543,35354;36143,0297;09/10/2025
Rio Grande do Norte;Potiguar;7-MAG-13-RN;7MAG 0013  RN;MONTE ALEGRE;3R Potiguar;480000038099725;2024/02;0;0;0;0;0;0;0;0;Estação Central de Monte Alegre;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;94,17;,95;,01;0;,01;0;0;0;0;0;0;0;0;,05;4,25;,56;2,12722;543,35354;36143,0297;09/10/2025
Rio Grande do Norte;Potiguar;7-MAG-12-RN;7MAG 0012  RN;MONTE ALEGRE;3R Potiguar;480000038099725;2024/02;11,9118;0;11,9118;,0162;0;,0162;,47;863,5764;Estação Central de Monte Alegre;INSTALACAO EMB/DESEMB;642;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;94,17;,95;,01;0;,01;0;0;0;0;0;0;0;0;,05;4,25;,56;2,12722;543,35354;36143,0297;09/10/2025
Rio Grande do Norte;Potiguar;7-MAG-110D-RN;7MAG110DRN;MONTE ALEGRE;3R Potiguar;480000038099725;2024/02;,8192;0;,8192;,0011;0;,0011;,032;98,5581;Estação Central de Monte Alegre;INSTALACAO EMB/DESEMB;197;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;94,17;,95;,01;0;,01;0;0;0;0;0;0;0;0;,05;4,25;,56;2,12722;543,35354;36143,0297;09/10/2025
Rio Grande do Norte;Potiguar;7-MAG-11-RN;7MAG 0011  RN;MONTE ALEGRE;3R Potiguar;480000038099725;2024/02;,2245;0;,2245;,0003;0;,0003;,008;50,1782;Estação Central de Monte Alegre;INSTALACAO EMB/DESEMB;54;2020/11;RGN Mistura;23,2;< 290ºC;20,6%;290ºC a 380ºC;14,2%;> 380ºC;65,2%;94,17;,95;,01;0;,01;0;0;0;0;0;0;0;0;,05;4,25;,56;2,12722;543,35354;36143,0297;09/10/2025
Rio Grande do Norte;Potiguar;7-LPX-9-RN;7LPX9RN;LESTE DE POÇO XAVIER;PetroRecôncavo;4861000400098;2024/02;9,2063;0;9,2063;,9612;0;,9612;27,829;65,4179;Estação Coletora Central de Leste de Poço Xavier;INSTALACAO EMB/DESEMB;672;;;;< ºC;%;;%;> ºC;%;78,0547;8,5356;6,6576;1,3549;2,095;,6249;,6571;,5184;,3742;,193;,0247;,001;0;,0087;,8746;,0256;2,03677;532,4407;40163,1431;09/10/2025
