Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Bahia;Recôncavo;1-SEG-1-BA;1SEG 0001  BA;ARAÇÁS LESTE;Brasil Refinarias;48610007068201714;2025/09;1,173;0;1,173;,0029;0;,0029;,088;,4787;Ponto de Coleta de Araçás Leste;INSTALACAO EMB/DESEMB;17;;;;< ºC;%;;%;> ºC;%;71,3453;12,4092;5,6777;1,422;2,3427;,9105;1,0435;,5627;,2864;0;0;0;0;0;2,9258;1,0742;2,07086;536,5237;40067,8365;09/10/2025
Rio Grande do Norte;Potiguar;1-BRSA-521-RN;1RPV1RN;Iraúna;Níon Energia;48610007067201770;2025/09;6,9115;0;6,9115;,0584;0;,0584;1,752;5,825;Estação Coletora Iraúna A (EC-IRA-A);INSTALACAO EMB/DESEMB;504;2020/01;Iraúna;34,2;< 270ºC;31%;270ºC a 458ºC;40,4%;> 458ºC;28,6%;69,70728;11,70388;8,03628;1,16007;2,41514;,4489;,67697;,63263;0;0;0;0;0;,01197;5,00721;,19967;2,01636;530,00621;39367,6961;09/10/2025
Rio Grande do Norte;Potiguar;3-BRSA-695-RN;3RPV2RN;Iraúna;Níon Energia;48610007067201770;2025/09;0;0;0;0;0;0;0;0;Estação Coletora Iraúna A (EC-IRA-A);INSTALACAO EMB/DESEMB;0;2020/01;Iraúna;34,2;< 270ºC;31%;270ºC a 458ºC;40,4%;> 458ºC;28,6%;69,70728;11,70388;8,03628;1,16007;2,41514;,4489;,67697;,63263;0;0;0;0;0;,01197;5,00721;,19967;2,01636;530,00621;39367,6961;09/10/2025
Rio Grande do Norte;Potiguar;1-UTC-2-RN;1UTC2RN;CABOCLINHO;Imetame;486100092272002;2025/09;0;0;0;0;0;0;0;0;Estação Coletora 1-UTC-2-RN;INSTALACAO EMB/DESEMB;0;;;;< ºC;%;;%;> ºC;%;95,89;2,001;,04;,041;,008;,007;,004;,065;0;0;0;0;0;0;1,893;,054;2,16384;547,58184;37540,9996;09/10/2025
Bahia;Recôncavo;1-VQ-1-BA;1VQ  0001  BA;VALE DO QUIRICÓ;Energizzi Energias;48610007063201791;2025/09;11,785;0;11,785;,0644;0;,0644;1,931;13,3218;Estação Coletora de Vale do Quirico;INSTALACAO EMB/DESEMB;642;;;;< ºC;%;;%;> ºC;%;74,4178;12,9349;6,3948;1,2024;1,8745;,5315;,6798;,3482;,149;0;0;0;0;0;1,0821;,385;2,02658;531,22784;41289,5968;09/10/2025
Bahia;Recôncavo;3-LP-3-BA;3LP  0003  BA;LAGOA DO PAULO;PetroRecôncavo;486100092312002;2025/09;11,5774;0;11,5774;,0319;0;,0319;,957;1,7857;Estação Coletora de Lagoa do Paulo;INSTALACAO EMB/DESEMB;720;2023/02;OURO PRETO;33,1;< 270ºC;21,34%;270ºC a 458ºC;21,9%;> 458ºC;56,76%;79,3827;10,0208;5,2181;1,2251;1,2906;,2985;,2942;,1782;,1001;,0572;,0317;,0346;0;,0092;1,415;,444;2,02633;531,20769;40109,8928;09/10/2025
Bahia;Recôncavo;7-LP-9-BA;7LP  0009  BA;LAGOA DO PAULO;PetroRecôncavo;486100092312002;2025/09;10,2348;0;10,2348;,3094;0;,3094;9,283;9,2974;Estação Coletora de Lagoa do Paulo;INSTALACAO EMB/DESEMB;720;2023/02;OURO PRETO;33,1;< 270ºC;21,34%;270ºC a 458ºC;21,9%;> 458ºC;56,76%;79,3827;10,0208;5,2181;1,2251;1,2906;,2985;,2942;,1782;,1001;,0572;,0317;,0346;0;,0092;1,415;,444;2,02633;531,20769;40109,8928;09/10/2025
Bahia;Recôncavo;7-SA-27-BA;7SA  0027  BA;SANTANA;Energizzi Energias;480000036929780;2025/09;0;0;0;0;0;0;0;0;Estação Coletora de Santana;INSTALACAO EMB/DESEMB;0;;;;< ºC;%;;%;> ºC;%;69,1381;14,7605;6,666;1,3993;1,9823;,8648;,6996;,3401;0;0;0;0;0;0;3,8772;,2721;2,03353;532,06016;40764,4524;09/10/2025
Bahia;Recôncavo;7-SA-19-BA;7SA  0019  BA;SANTANA;Energizzi Energias;480000036929780;2025/09;0;0;0;0;0;0;0;0;Estação Coletora de Santana;INSTALACAO EMB/DESEMB;0;;;;< ºC;%;;%;> ºC;%;69,1381;14,7605;6,666;1,3993;1,9823;,8648;,6996;,3401;0;0;0;0;0;0;3,8772;,2721;2,03353;532,06016;40764,4524;09/10/2025
Bahia;Recôncavo;7-SA-7-BA;7SA  0007  BA;SANTANA;Energizzi Energias;480000036929780;2025/09;0;0;0;0;0;0;0;0;Estação Coletora de Santana;INSTALACAO EMB/DESEMB;0;;;;< ºC;%;;%;> ºC;%;69,1381;14,7605;6,666;1,3993;1,9823;,8648;,6996;,3401;0;0;0;0;0;0;3,8772;,2721;2,03353;532,06016;40764,4524;09/10/2025
Bahia;Recôncavo;7-SA-42-BA;BRZSA001D;SANTANA;Energizzi Energias;480000036929780;2025/09;0;0;0;0;0;0;0;0;Estação Coletora de Santana;INSTALACAO EMB/DESEMB;0;;;;< ºC;%;;%;> ºC;%;69,1381;14,7605;6,666;1,3993;1,9823;,8648;,6996;,3401;0;0;0;0;0;0;3,8772;,2721;2,03353;532,06016;40764,4524;09/10/2025
