ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;Data: 29/03/2019;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.19, build 38 (Oracle 11g);;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês)
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;
Sergipe;Sergipe;1-FVB-2-SE;1FVB 0002  SE       ;FOZ DO VAZA-BARRIS;Guto & Cacal;48610009278200500;2012/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;FPSO Polvo;UEP;673
Sergipe;Sergipe;3-FVB-3D-SE;3FVB 0003D SE       ;FOZ DO VAZA-BARRIS;Guto & Cacal;48610009278200500;2012/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;FPSO Polvo;UEP;670
Bahia;Camamu;3-MB-7-BA;3MB  0007  BA       ;MORRO DO BARRO;Panergy;48610009283200500;2012/02;0,0000;0,0000;0,0000;0,0000;31,4311;31,4311;911,50100;0,0000;FPSO Polvo;UEP;639
Espírito Santo;Espírito Santo;1-BRSA-42-ES;1QUA1ES             ;CREJOÁ;Central Resources;48610007484200600;2012/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;FPSO Polvo;UEP;0
Espírito Santo;Espírito Santo;1-BRSA-45-ES;1MOE1ES             ;CREJOÁ;Central Resources;48610007484200600;2012/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;FPSO Polvo;UEP;0
Espírito Santo;Espírito Santo;4-COG-3-ES;4COG 0003  ES       ;GARÇA BRANCA;Petrol;48610007064201700;2012/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;FPSO Polvo;UEP;673
Rio Grande do Norte;Potiguar;1-KOCH-2D-RN;1KOCH2DRN           ;CARCARÁ;Central Resources;48610009127200500;2012/02;18,7209;0,0000;18,7209;0,0595;0,0000;0,0595;1,72630;13,6771;FPSO Polvo;UEP;673
Sergipe;Sergipe;7-CAU-7D-SE;7CAU 0007D SE       ;CIDADE DE ARACAJU;EPG Brasil;48610009284200500;2012/02;0,3232;0,0000;0,3232;0,0003;0,0000;0,0003;0,00745;0,6003;FPSO Polvo;UEP;673
Sergipe;Sergipe;7-CAU-8D-SE;7CAU 0008D SE       ;CIDADE DE ARACAJU;EPG Brasil;48610009284200500;2012/02;5,8821;0,0000;5,8821;0,0047;0,0000;0,0047;0,13560;0,6754;FPSO Polvo;UEP;673
Bahia;Recôncavo;1-BL-1-BA;1BL  0001  BA       ;BOM LUGAR;Alvopetro;48610009285200500;2012/02;47,0066;0,0000;47,0066;0,6203;0,0000;0,6203;17,98859;25,1723;PETROBRAS 43;UEP;0
Bahia;Recôncavo;1-RQ-1-BA;1RQ  0001  BA       ;BOM LUGAR;Alvopetro;48610009285200500;2012/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;PETROBRAS 43;UEP;0
Bahia;Camamu;1-JI-1-BA;1JI  0001  BA       ;JIRIBATUBA;Alvopetro;48610009282200500;2012/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;PETROBRAS 43;UEP;0
