Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados;;;;;;% em Volumes;;;;;;;;;;;;;;;;Densidade GLP Gás;Densidade GLP Líquido;"PCS GP
(kJ/m³)";Data de atualização
Rio Grande do Norte;Potiguar;3-BRSA-956-RN;3RAG6RN;Periquito Nordeste;Phoenix Óleo & Gás;48610010807201593;2020/09;4,7243;0,0000;4,7243;0,0564;0,0000;0,0564;1,69297;36,8197;Estação Coletora de Periquito (POT-T-790);INSTALACAO EMB/DESEMB;701;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:39
Rio Grande do Norte;Potiguar;3-BRSA-1074-RN;3RAG8RN;Periquito Nordeste;Phoenix Óleo & Gás;48610010807201593;2020/09;0,4374;0,0000;0,4374;0,0000;0,6455;0,6455;19,36433;3,3200;Estação Coletora de Periquito (POT-T-790);INSTALACAO EMB/DESEMB;272;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-CCZ-1-RN;7-CCZ-1-RN;CONCRIZ;Phoenix Óleo & Gás;48610009134200557;2020/09;22,6244;0,0000;22,6244;0,4330;0,0000;0,4330;12,98996;114,8649;Ponto de Coleta de Concriz;INSTALACAO EMB/DESEMB;553;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-CCZ-2-RN;7-CCZ-2-RN;CONCRIZ;Phoenix Óleo & Gás;48610009134200557;2020/09;13,9105;0,0000;13,9105;0,4619;0,0000;0,4619;13,85844;15,0897;Ponto de Coleta de Concriz;INSTALACAO EMB/DESEMB;646;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:39
Rio Grande do Norte;Potiguar;1-QTR-11-RN;1QTR11RN;CONCRIZ;Phoenix Óleo & Gás;48610009134200557;2020/09;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Ponto de Coleta de Concriz;INSTALACAO EMB/DESEMB;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:39
Rio Grande do Norte;Potiguar;1-RC-4-RN;1RC  0004  RN;RIO DO CARMO;Phoenix Óleo & Gás;48610007479200657;2020/09;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:39
Rio Grande do Norte;Potiguar;4-VR-2-RN;4VR  0002  RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;10,3784;0,0000;10,3784;0,0622;0,0000;0,0622;1,85737;125,2997;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-8-RN;7BR  0008  RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;17,7315;0,0000;17,7315;0,1136;0,0000;0,1136;3,39377;353,5527;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-11-RN;7BR  0011  RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;7,3934;0,0000;7,3934;0,1301;0,0000;0,1301;3,88552;67,6152;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;718;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-14-RN;7BR  0014  RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;2,9130;0,0000;2,9130;0,0093;0,0000;0,0093;0,27749;33,8164;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-16-RN;7BR  0016  RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;47,0517;0,0000;47,0517;0,3360;0,0000;0,3360;10,03729;29,8902;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-18-RN;7BR  0018  RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;0,8232;0,0000;0,8232;0,0195;0,0000;0,0195;0,58329;1,9631;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-23-RN;7BR  0023  RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;37,9960;0,0000;37,9960;0,7940;0,0000;0,7940;23,72005;0,9499;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-27-RN;7BR  0027  RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;18,9980;0,0000;18,9980;0,0030;0,0000;0,0030;0,08852;171,5519;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-37-RN;7BR  0037  RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;14,4380;0,0000;14,4380;0,7101;0,0000;0,7101;21,21158;9,9616;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;717;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-38-RN;7BR  0038  RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;7,9188;0,0000;7,9188;0,0145;0,0000;0,0145;0,43290;93,4414;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;487;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-24-RN;7BR  0024  RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;7,1538;0,0000;7,1538;0,0048;0,0000;0,0048;0,14425;21,5879;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-39-RN;7BR39RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;8,3591;0,0000;8,3591;0,0045;0,0000;0,0045;0,13430;9,3090;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-43-RN;7BR43RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;1,6465;0,0000;1,6465;0,0856;0,0000;0,0856;2,55656;16,0850;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-44-RN;7BR44RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;5,1850;0,0000;5,1850;0,1073;0,0000;0,1073;3,20440;15,3020;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;719;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-47-RN;7BR47RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;37,1785;0,0000;37,1785;0,4663;0,0000;0,4663;13,93105;199,2743;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;718;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-48-RN;7BR48RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;6,5226;0,0000;6,5226;0,0034;0,0000;0,0034;0,10239;4,5595;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-50-RN;7BR50RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;54,8409;0,0000;54,8409;0,0404;0,0000;0,0404;1,20795;25,7739;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-51-RN;7BR51RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;7,5992;0,0000;7,5992;0,0251;0,0000;0,0251;0,75035;6,1427;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-53-RN;7BR53RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;5,3194;0,0000;5,3194;0,0434;0,0000;0,0434;1,29785;31,0934;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-54-RN;7BR54RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;4,8128;0,0000;4,8128;0,0572;0,0000;0,0572;1,70854;111,0116;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-67-RN;7BR67RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;4,5595;0,0000;4,5595;0,0031;0,0000;0,0031;0,09351;0,7599;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-68-RN;7BR68RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;21,1511;0,0000;21,1511;0,0838;0,0000;0,0838;2,50328;4,8762;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-69-RN;7BR69RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;1,3932;0,0000;1,3932;0,0063;0,0000;0,0063;0,18869;0,6333;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-72-RN;7BR72RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;0,5691;0,0000;0,5691;0,0015;0,0000;0,0015;0,04599;1,2013;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;719;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-73-RN;7BR73RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;3,4753;0,0000;3,4753;0,0046;0,0000;0,0046;0,13761;2,3379;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;718;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-74-RN;7BR74RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;3,5463;0,0000;3,5463;0,0093;0,0000;0,0093;0,27888;2,5964;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-75-RN;7BR75RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;3,2249;0,0000;3,2249;0,0063;0,0000;0,0063;0,18953;1,8970;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;719;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-76-RN;7BR76RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;4,6862;0,0000;4,6862;0,2352;0,0000;0,2352;7,02481;3,2930;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-BR-77-RN;7BR77RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;6,3960;0,0000;6,3960;0,0097;0,0000;0,0097;0,28886;4,3062;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-VR-11-RN;7VR  0011  RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;0,1900;0,0000;0,1900;6,2896;0,0000;6,2896;187,88740;2,2798;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-VR-12-RN;7VR  0012  RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;2,8341;0,0000;2,8341;0,2006;0,0000;0,2006;5,99373;453,6500;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;716;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-VR-14-RN;7VR  0014  RN;BREJINHO;Potiguar E&P S.A.;480000037899710;2020/09;1,7019;0,0000;1,7019;0,1372;0,0000;0,1372;4,09808;178,4909;Ponto de Coleta de Brejinho;INSTALACAO EMB/DESEMB;605;;;;< ºC;%;;%;> ºC;%;82,4873;3,3556;2,6134;1,2203;1,3332;0,5456;0,4895;0,5104;0,3976;0,162;0,0365;0;0;0;1,5776;5,271;2,12749;543,30242;35979,7672;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-LOR-6-RN;7LOR 0006  RN;LORENA;Potiguar E&P S.A.;480000038079708;2020/09;15,7050;0,0000;15,7050;0,5847;0,0000;0,5847;17,44616;0,5066;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;76,4519;9,7207;6,2564;1,4934;2,4529;0,8243;0,9348;0,6596;0,2716;0,0513;0,0024;0;0;0;0,6636;0,2171;2,06365;535,66289;40568,5005;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-LOR-9-RN;7LOR 0009  RN;LORENA;Potiguar E&P S.A.;480000038079708;2020/09;102,5575;0,0000;102,5575;0,6596;0,0000;0,6596;19,68286;53,4615;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;719;;;;< ºC;%;;%;> ºC;%;76,4519;9,7207;6,2564;1,4934;2,4529;0,8243;0,9348;0,6596;0,2716;0,0513;0,0024;0;0;0;0,6636;0,2171;2,06365;535,66289;40568,5005;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-LOR-11-RN;7LOR 0011  RN;LORENA;Potiguar E&P S.A.;480000038079708;2020/09;31,0934;0,0000;31,0934;0,0116;0,0000;0,0116;0,34545;94,9267;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;76,4519;9,7207;6,2564;1,4934;2,4529;0,8243;0,9348;0,6596;0,2716;0,0513;0,0024;0;0;0;0,6636;0,2171;2,06365;535,66289;40568,5005;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-LOR-13-RN;7LOR 0013  RN;LORENA;Potiguar E&P S.A.;480000038079708;2020/09;14,8818;0,0000;14,8818;0,0851;0,0000;0,0851;2,54031;51,8012;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;76,4519;9,7207;6,2564;1,4934;2,4529;0,8243;0,9348;0,6596;0,2716;0,0513;0,0024;0;0;0;0,6636;0,2171;2,06365;535,66289;40568,5005;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-LOR-14-RN;7LOR 0014  RN;LORENA;Potiguar E&P S.A.;480000038079708;2020/09;5,3828;0,0000;5,3828;0,2032;0,0000;0,2032;6,06336;24,5074;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;76,4519;9,7207;6,2564;1,4934;2,4529;0,8243;0,9348;0,6596;0,2716;0,0513;0,0024;0;0;0;0,6636;0,2171;2,06365;535,66289;40568,5005;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-LOR-18-RN;7LOR 0018  RN;LORENA;Potiguar E&P S.A.;480000038079708;2020/09;31,4078;0,0000;31,4078;1,5755;0,0000;1,5755;47,01115;8,6577;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;719;;;;< ºC;%;;%;> ºC;%;76,4519;9,7207;6,2564;1,4934;2,4529;0,8243;0,9348;0,6596;0,2716;0,0513;0,0024;0;0;0;0,6636;0,2171;2,06365;535,66289;40568,5005;23/12/2020 15:39
