ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;Data: 29/03/2019;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.19, build 38 (Oracle 11g);;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês)
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;
Ceará;Ceará;7-CR-2D-CES;7CR  0002D CES      ;CURIMÃ;Petrobras;480000037769778;2010/05;145,8303;0,0000;145,8303;2,2625;0,0000;2,2625;67,98536;488,6858;PLATAFORMA DE CURIMÃ 2;UEP;0
Ceará;Ceará;7-CR-4D-CES;7CR  0004D CES      ;CURIMÃ;Petrobras;480000037769778;2010/05;148,3888;0,0000;148,3888;2,1474;0,0000;2,1474;64,52611;318,7879;PLATAFORMA DE CURIMÃ 2;UEP;0
Ceará;Ceará;7-CR-6D-CES;7CR  0006D CES      ;CURIMÃ;Petrobras;480000037769778;2010/05;318,5282;0,0000;318,5282;13,0231;0,0000;13,0231;391,32575;96,4573;PLATAFORMA DE CURIMÃ 1;UEP;0
Ceará;Ceará;7-CR-11D-CES;7CR  0011D CES      ;CURIMÃ;Petrobras;480000037769778;2010/05;134,6161;0,0000;134,6161;3,3588;0,0000;3,3588;100,92587;340,4999;PLATAFORMA DE CURIMÃ 1;UEP;0
Ceará;Ceará;8-CR-13D-CES;8CR  0013D CES      ;CURIMÃ;Petrobras;480000037769778;2010/05;61,8187;0,0000;61,8187;9,8794;0,0000;9,8794;296,86063;283,6704;PLATAFORMA DE CURIMÃ 1;UEP;0
Ceará;Ceará;7-CR-14D-CES;7CR  0014D CES      ;CURIMÃ;Petrobras;480000037769778;2010/05;164,5272;0,0000;164,5272;4,6393;0,0000;4,6393;139,40440;190,2181;PLATAFORMA DE CURIMÃ 1;UEP;0
Ceará;Ceará;7-CR-17D-CES;7CR  0017D CES      ;CURIMÃ;Petrobras;480000037769778;2010/05;2,4835;0,0000;2,4835;0,1040;0,0000;0,1040;3,12466;121,6835;PLATAFORMA DE CURIMÃ 1;UEP;0
Ceará;Ceará;7-CR-22D-CES;7CR  0022D CES      ;CURIMÃ;Petrobras;480000037769778;2010/05;78,7038;0,0000;78,7038;1,3598;0,0000;1,3598;40,85873;2.289,7729;PLATAFORMA DE CURIMÃ 1;UEP;0
Ceará;Ceará;7-CR-24D-CES;7CR  0024D CES      ;CURIMÃ;Petrobras;480000037769778;2010/05;110,0230;0,0000;110,0230;2,7418;0,0000;2,7418;82,38844;633,7552;PLATAFORMA DE CURIMÃ 1;UEP;0
Rio de Janeiro;Campos;3-CRP-3D-RJS;3CRP 0003D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;2,1669;0,0000;2,1669;0,0062;0,0000;0,0062;0,18889;9,5605;PLATAFORMA DE CARAPEBA-I;UEP;0
Rio de Janeiro;Campos;7-CRP-11-RJS;7CRP 0011  RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;398,9667;0,0000;398,9667;1,1999;0,0000;1,1999;36,53229;1.742,4295;PLATAFORMA DE CARAPEBA-I;UEP;0
Rio de Janeiro;Campos;7-CRP-12D-RJS;7CRP 0012D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;510,4282;0,0000;510,4282;1,5345;0,0000;1,5345;46,72102;1.594,8828;PLATAFORMA DE CARAPEBA-I;UEP;0
Rio de Janeiro;Campos;7-CRP-13D-RJS;7CRP 0013D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;501,1315;0,0000;501,1315;1,8303;0,0000;1,8303;55,72768;2.713,5113;PLATAFORMA DE CARAPEBA-II;UEP;0
Rio de Janeiro;Campos;7-CRP-15D-RJS;7CRP 0015D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;9,4083;0,0000;9,4083;0,0292;0,0000;0,0292;0,88909;214,5901;PLATAFORMA DE CARAPEBA-I;UEP;0
Rio de Janeiro;Campos;7-CRP-16D-RJS;7CRP 0016D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;752,5879;0,0000;752,5879;2,7531;0,0000;2,7531;83,82406;1.442,7100;PLATAFORMA DE CARAPEBA-II;UEP;0
Rio de Janeiro;Campos;7-CRP-17D-RJS;7CRP 0017D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;187,8949;0,0000;187,8949;0,6882;0,0000;0,6882;20,95397;895,7542;PLATAFORMA DE CARAPEBA-II;UEP;0
Rio de Janeiro;Campos;7-CRP-18D-RJS;7CRP 0018D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;338,1706;0,0000;338,1706;1,0145;0,0000;1,0145;30,88880;1.911,5422;PLATAFORMA DE CARAPEBA-I;UEP;0
Rio de Janeiro;Campos;7-CRP-19D-RJS;7CRP 0019D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;1.141,8967;0,0000;1.141,8967;4,1803;0,0000;4,1803;127,27820;1.964,1697;PLATAFORMA DE CARAPEBA-II;UEP;0
Rio de Janeiro;Campos;7-CRP-20D-RJS;7CRP 0020D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;883,9983;0,0000;883,9983;3,2293;0,0000;3,2293;98,32301;793,3845;PLATAFORMA DE CARAPEBA-II;UEP;0
Rio de Janeiro;Campos;7-CRP-22D-RJS;7CRP 0022D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;115,7183;0,0000;115,7183;0,4243;0,0000;0,4243;12,91714;1.173,5162;PLATAFORMA DE CARAPEBA-II;UEP;0
Rio de Janeiro;Campos;7-CRP-23D-RJS;7CRP 0023D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;361,4916;0,0000;361,4916;1,3185;0,0000;1,3185;40,14478;2.679,5747;PLATAFORMA DE CARAPEBA-II;UEP;0
Rio de Janeiro;Campos;7-CRP-28D-RJS;7CRP 0028D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;281,5562;0,0000;281,5562;2,1700;0,0000;2,1700;66,07104;335,9854;PLATAFORMA DE CARAPEBA-I;UEP;0
Rio de Janeiro;Campos;7-CRP-29D-RJS;7CRP 0029D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;263,6648;0,0000;263,6648;0,9627;0,0000;0,9627;29,31205;2.106,5974;PLATAFORMA DE CARAPEBA-II;UEP;0
Rio de Janeiro;Campos;7-CRP-32D-RJS;7CRP 0032D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;76,2061;0,0000;76,2061;0,2313;0,0000;0,2313;7,04333;1.545,7107;PLATAFORMA DE CARAPEBA-I;UEP;0
Rio de Janeiro;Campos;7-CRP-33D-RJS;7CRP 0033D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;207,6631;0,0000;207,6631;0,7577;0,0000;0,7577;23,06808;2.249,0413;PLATAFORMA DE CARAPEBA-II;UEP;0
Rio de Janeiro;Campos;7-CRP-35D-RJS;7CRP 0035D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;158,7954;0,0000;158,7954;0,5796;0,0000;0,5796;17,64723;991,8625;PLATAFORMA DE CARAPEBA-II;UEP;0
Rio de Janeiro;Campos;7-CRP-34D-RJS;7CRP 0034D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;160,4389;0,0000;160,4389;0,4825;0,0000;0,4825;14,69165;681,3792;PLATAFORMA DE CARAPEBA-I;UEP;0
Rio de Janeiro;Campos;7-CRP-36D-RJS;7CRP 0036D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;234,7824;0,0000;234,7824;0,8618;0,0000;0,8618;26,24044;1.874,5764;PLATAFORMA DE CARAPEBA-II;UEP;0
Rio de Janeiro;Campos;7-CRP-38D-RJS;7CRP 0038D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;548,0413;0,0000;548,0413;2,0015;0,0000;2,0015;60,93912;1.582,0739;PLATAFORMA DE CARAPEBA-II;UEP;0
Rio de Janeiro;Campos;7-CRP-40D-RJS;7CRP 0040D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;219,6544;0,0000;219,6544;0,8017;0,0000;0,8017;24,40805;2.398,0895;PLATAFORMA DE CARAPEBA-II;UEP;0
Rio de Janeiro;Campos;7-CRP-41D-RJS;7CRP 0041D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;376,4593;0,0000;376,4593;1,1309;0,0000;1,1309;34,43148;1.706,3950;PLATAFORMA DE CARAPEBA-I;UEP;0
Rio de Janeiro;Campos;7-CRP-43D-RJS;7CRP 0043D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;608,4174;0,0000;608,4174;2,2227;0,0000;2,2227;67,67369;2.302,2835;PLATAFORMA DE CARAPEBA-II;UEP;0
Rio de Janeiro;Campos;7-CRP-45D-RJS;7CRP 0045D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;420,6564;0,0000;420,6564;1,5380;0,0000;1,5380;46,82814;2.285,5587;PLATAFORMA DE CARAPEBA-II;UEP;0
Rio de Janeiro;Campos;7-CRP-46D-RJS;7CRP 0046D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;125,8956;0,0000;125,8956;0,4571;0,0000;0,4571;13,91795;575,4770;PLATAFORMA DE CARAPEBA-II;UEP;0
Rio de Janeiro;Campos;7-CRP-47D-RJS;7CRP 0047D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;190,9424;0,0000;190,9424;0,6985;0,0000;0,6985;21,26626;1.997,9541;PLATAFORMA DE CARAPEBA-II;UEP;0
Rio de Janeiro;Campos;7-CRP-49D-RJS;7CRP 0049D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;1.296,9649;0,0000;1.296,9649;3,8969;0,0000;3,8969;118,64952;1.995,4929;PLATAFORMA DE CARAPEBA-I;UEP;0
Rio de Janeiro;Campos;7-CRP-50D-RJS;7CRP 0050D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;582,8990;0,0000;582,8990;1,7525;0,0000;1,7525;53,35727;1.244,8751;PLATAFORMA DE CARAPEBA-I;UEP;0
Rio de Janeiro;Campos;7-CRP-51D-RJS;7CRP 0051D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;196,0412;0,0000;196,0412;0,5904;0,0000;0,5904;17,97695;1.881,8462;PLATAFORMA DE CARAPEBA-I;UEP;0
Rio de Janeiro;Campos;7-CRP-54D-RJS;7CRP 0054D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;60,7778;0,0000;60,7778;0,1834;0,0000;0,1834;5,58259;675,2355;PLATAFORMA DE CARAPEBA-I;UEP;0
Rio de Janeiro;Campos;7-CRP-55D-RJS;7CRP 0055D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;487,1397;0,0000;487,1397;1,4622;0,0000;1,4622;44,51819;3.065,4972;PLATAFORMA DE CARAPEBA-I;UEP;0
Rio de Janeiro;Campos;7-CRP-57D-RJS;7CRP 0057D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;263,0825;0,0000;263,0825;0,7912;0,0000;0,7912;24,09030;2.137,0319;PLATAFORMA DE CARAPEBA-I;UEP;0
Rio de Janeiro;Campos;7-CRP-58D-RJS;7CRP 0058D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;770,0269;0,0000;770,0269;2,3181;0,0000;2,3181;70,57793;2.669,9533;PLATAFORMA DE CARAPEBA-I;UEP;0
Rio de Janeiro;Campos;7-CRP-59D-RJS;7CRP 0059D RJS      ;CARAPEBA;Petrobras;480000037119722;2010/05;455,2463;0,0000;455,2463;1,3311;0,0000;1,3311;40,52926;810,8985;PLATAFORMA DE CARAPEBA-I;UEP;0
