ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;Data: 29/03/2019;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.19, build 38 (Oracle 11g);;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês)
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;
Rio de Janeiro;Campos;3-RJS-217B-RJ;3RJS 0217B RJ       ;ANEQUIM;Petrobras;480000037309777;2013/03;695,9362;0,0000;695,9362;8,3521;0,0000;8,3521;250,25277;148,9119;PLATAFORMA DE CHERNE-1;UEP;0
São Paulo;Santos;1-BRSA-607-SPS;1SPS56              ;BAÚNA;Petrobras;486100094942003;2013/03;51,5541;0,0000;51,5541;1,4351;0,0000;1,4351;41,63500;0,0000;FPSO CIDADE DE ITAJAÍ;UEP;0
São Paulo;Santos;9-BRSA-999-SPS;9SPS88              ;BAÚNA;Petrobras;486100094942003;2013/03;3.369,5243;0,0000;3.369,5243;29,7517;0,0000;29,7517;863,15699;0,0000;FPSO CIDADE DE ITAJAÍ;UEP;0
Rio de Janeiro;Campos;7-BG-7D-RJS;7BG  0007D RJS      ;BAGRE;Petrobras;480000037269708;2013/03;0,1960;0,0000;0,1960;0,0031;0,0000;0,0031;0,09189;7,2990;PLATAFORMA DE CHERNE-1;UEP;0
Rio de Janeiro;Campos;7-BG-14D-RJS;7BG  0014D RJS      ;BAGRE;Petrobras;480000037269708;2013/03;52,7119;0,0000;52,7119;4,1855;0,0000;4,1855;123,09226;1,0512;PLATAFORMA DE CHERNE-1;UEP;0
Espírito Santo;Espírito Santo;7-CAN-1D-ESS;7CAN1DESS           ;CANGOÁ;Petrobras;480000039029721;2013/03;0,0000;91,7099;91,7099;392,7941;0,0000;392,7941;12.176,61830;24,7029;PEROA;UEP;0
Sergipe;Sergipe;7-DO-19-SES;7DO  0019  SES      ;DOURADO;Petrobras;480000038389723;2013/03;14,8874;0,0000;14,8874;0,2431;0,0000;0,2431;7,46397;0,0284;PLATAFORMA PDO-02 DE DOURADO;UEP;0
Bahia;Camamu;7-MNT-1-BAS;7MNT1BAS            ;MANATI;Petrobras;480000035189782;2013/03;0,0000;106,6376;106,6376;0,0000;810,6180;810,6180;25.116,48207;11,2139;PLATAFORMA DE MANATI 1;UEP;0
Bahia;Camamu;7-MNT-2-BAS;7MNT2BAS            ;MANATI;Petrobras;480000035189782;2013/03;0,0000;124,8712;124,8712;0,0000;1.209,4905;1.209,4905;37.475,29076;16,7329;PLATAFORMA DE MANATI 1;UEP;0
Bahia;Camamu;7-MNT-3-BAS;7MNT3BAS            ;MANATI;Petrobras;480000035189782;2013/03;0,0000;74,2784;74,2784;0,0000;869,5943;869,5943;26.943,82484;12,0304;PLATAFORMA DE MANATI 1;UEP;0
