ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;Data: 29/03/2019;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.19, build 38 (Oracle 11g);;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês)
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;
Sergipe;Sergipe;1-SES-107D-SES;1SES 0107D SE       ;TARTARUGA;UP Petróleo;480000038359735;2013/04;6,7238;0,0000;6,7238;0,1233;0,0000;0,1233;2,92857;0,0734;Unidade de Produção Terrestre - Tartaruga;UEP;23
Sergipe;Sergipe;7-TTG-1DP-SES;7TTG1DPSES          ;TARTARUGA;UP Petróleo;480000038359735;2013/04;248,6634;0,0000;248,6634;4,6829;0,0000;4,6829;111,25742;4,6691;Unidade de Produção Terrestre - Tartaruga;UEP;320
Espírito Santo;Campos;3-BRSA-149HP-ESS;3ESS110HP           ;JUBARTE;Petrobras;480000035609749;2013/04;5.377,7372;0,0000;5.377,7372;42,4490;0,0000;42,4490;1.271,64905;11.400,2689;PETROBRAS 57;UEP;0
Espírito Santo;Campos;7-JUB-4HP-ESS;7JUB4HPESS          ;JUBARTE;Petrobras;480000035609749;2013/04;6.296,1627;0,0000;6.296,1627;48,0384;0,0000;48,0384;1.439,09091;3.243,3936;PETROBRAS 57;UEP;0
Espírito Santo;Campos;7-JUB-2HPA-ESS;7JUB2HPAESS         ;JUBARTE;Petrobras;480000035609749;2013/04;5.254,8450;0,0000;5.254,8450;30,5831;0,0000;30,5831;916,18050;962,8751;PETROBRAS 57;UEP;0
Espírito Santo;Campos;7-JUB-6HA-ESS;7JUB6HAESS          ;JUBARTE;Petrobras;480000035609749;2013/04;627,4025;0,0000;627,4025;0,0103;0,0000;0,0103;0,30884;315,2673;PETROBRAS 57;UEP;0
Espírito Santo;Campos;6-BRSA-639-ESS;6BFR1ESS            ;JUBARTE;Petrobras;480000035609749;2013/04;20.752,8752;0,0000;20.752,8752;699,4156;0,0000;699,4156;20.952,47718;1.143,5803;FPSO CAPIXABA;UEP;0
Espírito Santo;Campos;7-JUB-11HP-ESS;7JUB11HPESS         ;JUBARTE;Petrobras;480000035609749;2013/04;1.966,9441;0,0000;1.966,9441;16,3963;0,0000;16,3963;491,18736;2.581,7106;PETROBRAS 57;UEP;0
Espírito Santo;Campos;7-JUB-9HP-ESS;7JUB9HPESS          ;JUBARTE;Petrobras;480000035609749;2013/04;5.306,9492;0,0000;5.306,9492;42,0757;0,0000;42,0757;1.260,46789;11.549,8366;PETROBRAS 57;UEP;0
Espírito Santo;Campos;7-JUB-14HA-ESS;7JUB14HAESS         ;JUBARTE;Petrobras;480000035609749;2013/04;2.474,4429;0,0000;2.474,4429;19,9876;0,0000;19,9876;598,77227;6.512,5647;PETROBRAS 57;UEP;0
Espírito Santo;Campos;7-JUB-13HP-ESS;7JUB13HPESS         ;JUBARTE;Petrobras;480000035609749;2013/04;7.621,0424;0,0000;7.621,0424;65,5913;0,0000;65,5913;1.964,92543;13.149,0573;PETROBRAS 57;UEP;0
Espírito Santo;Campos;7-JUB-19H-ESS;7JUB19HESS          ;JUBARTE;Petrobras;480000035609749;2013/04;8.612,6794;0,0000;8.612,6794;41,8990;0,0000;41,8990;1.255,17489;8.390,7101;PETROBRAS 57;UEP;0
Espírito Santo;Campos;7-BFR-6-ESS;7BFR6ESS            ;JUBARTE;Petrobras;480000035609749;2013/04;885,3396;0,0000;885,3396;29,0272;0,0000;29,0272;869,57078;6,7716;FPSO CAPIXABA;UEP;0
Espírito Santo;Campos;7-JUB-16HP-ESS;7JUB16HPESS         ;JUBARTE;Petrobras;480000035609749;2013/04;8.273,4356;0,0000;8.273,4356;63,3556;0,0000;63,3556;1.897,95072;5.010,5153;PETROBRAS 57;UEP;0
Espírito Santo;Campos;7-JUB-24H-ESS;7JUB24HESS          ;JUBARTE;Petrobras;480000035609749;2013/04;5.121,6373;0,0000;5.121,6373;51,5938;0,0000;51,5938;1.545,60163;10.055,8407;PETROBRAS 57;UEP;0
Espírito Santo;Campos;7-JUB-31H-ESS;7JUB31HESS          ;JUBARTE;Petrobras;480000035609749;2013/04;13.438,5915;0,0000;13.438,5915;97,7558;0,0000;97,7558;2.928,48305;3.830,5528;PETROBRAS 57;UEP;0
Espírito Santo;Campos;7-JUB-27HP-ESS;7JUB27HPESS         ;JUBARTE;Petrobras;480000035609749;2013/04;10.400,2499;0,0000;10.400,2499;86,5264;0,0000;86,5264;2.592,08248;10.939,6795;PETROBRAS 57;UEP;0
Espírito Santo;Campos;7-JUB-33H-ESS;7JUB33HESS          ;JUBARTE;Petrobras;480000035609749;2013/04;3.944,8321;0,0000;3.944,8321;37,6832;0,0000;37,6832;1.128,88043;16.847,8272;PETROBRAS 57;UEP;0
