ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.19, build 38 (Oracle 11g);;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês)
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;
Alagoas;Alagoas;4-ALS-39-AL;4ALS 0039  AL       ;PARU;Petrobras;480000038409775;2015/11;0,0000;258,3470;258,3470;0,0000;180,9185;180,9185;5.427,55600;0,0000;Estação de Paru;INSTALACAO EMB/DESEMB;720
Bahia;Recôncavo;7-C-173D-BA;7C   0173D BA       ;CANDEIAS;Petrobras;480000036389734;2015/11;19,2856;0,0000;19,2856;2,3784;0,0000;2,3784;0,00000;0,0000;Estação Pedra Branca;INSTALACAO EMB/DESEMB;623
Bahia;Recôncavo;7-C-174D-BA;7C   0174D BA       ;CANDEIAS;Petrobras;480000036389734;2015/11;10,3212;0,0000;10,3212;1,1131;0,0000;1,1131;0,00000;0,0285;Estação Pedra Branca;INSTALACAO EMB/DESEMB;714
Bahia;Recôncavo;7-C-197D-BA;7C   0197D BA       ;CANDEIAS;Petrobras;480000036389734;2015/11;26,3751;0,0000;26,3751;6,2921;0,0000;6,2921;0,00000;0,0231;Estação Pedra Branca;INSTALACAO EMB/DESEMB;714
Bahia;Recôncavo;7-C-201D-BA;7C   0201D BA       ;CANDEIAS;Petrobras;480000036389734;2015/11;4,5867;0,0000;4,5867;1,9788;0,0000;1,9788;0,00000;0,0524;Estação Pedra Branca;INSTALACAO EMB/DESEMB;714
Bahia;Recôncavo;7-C-202D-BA;7C   0202D BA       ;CANDEIAS;Petrobras;480000036389734;2015/11;14,3347;0,0000;14,3347;3,0919;0,0000;3,0919;0,00000;0,0000;Estação Pedra Branca;INSTALACAO EMB/DESEMB;714
Bahia;Recôncavo;7-C-211D-BA;7C   0211D BA       ;CANDEIAS;Petrobras;480000036389734;2015/11;5,1602;0,0000;5,1602;1,1131;0,0000;1,1131;0,00000;0,0082;Estação Pedra Branca;INSTALACAO EMB/DESEMB;714
Bahia;Recôncavo;7-C-212D-BA;7C   0212D BA       ;CANDEIAS;Petrobras;480000036389734;2015/11;9,1743;0,0000;9,1743;1,5830;0,0000;1,5830;0,00000;0,0149;Estação Pedra Branca;INSTALACAO EMB/DESEMB;714
Bahia;Camamu;7-MNT-1-BAS;7MNT1BAS            ;MANATI;Petrobras;480000035189782;2015/11;0,0000;66,6565;66,6565;0,0000;774,8509;774,8509;23.235,14646;10,7189;PLATAFORMA DE MANATI 1;UEP;324
Bahia;Camamu;7-MNT-2-BAS;7MNT2BAS            ;MANATI;Petrobras;480000035189782;2015/11;0,0000;91,1865;91,1865;0,0000;1.059,9968;1.059,9968;31.785,70489;14,6643;PLATAFORMA DE MANATI 1;UEP;324
Bahia;Camamu;7-MNT-3-BAS;7MNT3BAS            ;MANATI;Petrobras;480000035189782;2015/11;0,0000;72,8391;72,8391;0,0000;846,7202;846,7202;25.390,26403;11,7133;PLATAFORMA DE MANATI 1;UEP;324
Bahia;Camamu;7-MNT-4-BAS;7MNT4BAS            ;MANATI;Petrobras;480000035189782;2015/11;0,0000;78,5690;78,5690;0,0000;913,3185;913,3185;27.387,31954;11,4858;PLATAFORMA DE MANATI 1;UEP;324
Bahia;Camamu;7-MNT-5D-BAS;7MNT5DBAS           ;MANATI;Petrobras;480000035189782;2015/11;0,0000;103,9014;103,9014;0,0000;1.207,7881;1.207,7881;36.217,46494;16,7095;PLATAFORMA DE MANATI 1;UEP;324
Bahia;Camamu;7-MNT-6D-BAS;7MNT6DBAS           ;MANATI;Petrobras;480000035189782;2015/11;0,0000;96,2182;96,2182;0,0000;1.118,4857;1.118,4857;33.539,58764;15,4742;PLATAFORMA DE MANATI 1;UEP;324
Bahia;Recôncavo;8-DJM-881H-BAS;8DJM881HBAS         ;DOM JOÃO MAR;Petrobras;480000036459708;2015/11;0,3665;0,0000;0,3665;0,0005;0,0000;0,0005;0,01398;24,5762;Estação Marapé (Dom João Mar);INSTALACAO EMB/DESEMB;24
Bahia;Recôncavo;7-DJM-856H-BAS;7DJM856HBAS         ;DOM JOÃO MAR;Petrobras;480000036459708;2015/11;0,1679;0,0000;0,1679;0,0002;0,0000;0,0002;0,00640;69,1678;Estação Marapé (Dom João Mar);INSTALACAO EMB/DESEMB;24
Bahia;Recôncavo;7-DJM-857H-BAS;7DJM857HBAS         ;DOM JOÃO MAR;Petrobras;480000036459708;2015/11;34,4638;0,0000;34,4638;0,0438;0,0000;0,0438;1,31494;346,2457;Estação Marapé (Dom João Mar);INSTALACAO EMB/DESEMB;422
Ceará;Ceará;7-CES-84D-CE;7CES 0084D CE       ;ATUM;Petrobras;480000037759713;2015/11;194,1136;0,0000;194,1136;2,0665;0,0000;2,0665;61,99529;116,4957;PLATAFORMA DE ATUM 1;UEP;656
Ceará;Ceará;7-AT-4D-CES;7AT  0004D CES      ;ATUM;Petrobras;480000037759713;2015/11;436,0138;0,0000;436,0138;2,5542;0,0000;2,5542;76,62534;75,7995;PLATAFORMA DE ATUM 2;UEP;676
Ceará;Ceará;7-AT-7D-CES;7AT  0007D CES      ;ATUM;Petrobras;480000037759713;2015/11;333,3687;0,0000;333,3687;7,4238;0,0000;7,4238;222,71548;139,3879;PLATAFORMA DE ATUM 2;UEP;688
Ceará;Ceará;7-AT-22DP-CES;7AT22DPCES          ;ATUM;Petrobras;480000037759713;2015/11;156,6989;0,0000;156,6989;1,2872;0,0000;1,2872;38,61740;67,1234;PLATAFORMA DE ATUM 2;UEP;666
Ceará;Ceará;7-AT-10D-CES;7AT  0010D CES      ;ATUM;Petrobras;480000037759713;2015/11;0,4306;0,0000;0,4306;7,1581;0,0000;7,1581;214,74441;430,2115;PLATAFORMA DE ATUM 3;UEP;694
Ceará;Ceará;8-AT-12D-CES;8AT  0012D CES      ;ATUM;Petrobras;480000037759713;2015/11;17,4511;0,0000;17,4511;0,9934;0,0000;0,9934;29,80337;374,2194;PLATAFORMA DE ATUM 3;UEP;665
Ceará;Ceará;7-AT-13D-CES;7AT  0013D CES      ;ATUM;Petrobras;480000037759713;2015/11;93,2615;0,0000;93,2615;1,3225;0,0000;1,3225;39,67441;81,3067;PLATAFORMA DE ATUM 3;UEP;664
Ceará;Ceará;7-CR-2D-CES;7CR  0002D CES      ;CURIMÃ;Petrobras;480000037769778;2015/11;74,5368;0,0000;74,5368;2,8577;0,0000;2,8577;83,82898;275,7532;PLATAFORMA DE CURIMÃ 2;UEP;322
Ceará;Ceará;7-CR-7D-CES;7CR  0007D CES      ;CURIMÃ;Petrobras;480000037769778;2015/11;30,1865;0,0000;30,1865;1,4601;0,0000;1,4601;42,83138;96,1936;PLATAFORMA DE CURIMÃ 1;UEP;321
Ceará;Ceará;7-CR-11D-CES;7CR  0011D CES      ;CURIMÃ;Petrobras;480000037769778;2015/11;21,2514;0,0000;21,2514;0,6369;0,0000;0,6369;18,68392;192,2581;PLATAFORMA DE CURIMÃ 1;UEP;320
