ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.19, build 38 (Oracle 11g);;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês)
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;
Alagoas;Alagoas;4-ALS-39-AL;4ALS 0039  AL       ;PARU;Petrobras;480000038409775;2015/05;0,0000;283,2585;283,2585;0,0000;201,6097;201,6097;6.249,90200;0,0000;Estação de Paru;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-137-BA;7C   0137  BA       ;CANDEIAS;Petrobras;480000036389734;2015/05;4,3941;0,0000;4,3941;1,5471;0,0000;1,5471;0,00000;0,0020;Estação Pedra Branca;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-170-BA;7C   0170  BA       ;CANDEIAS;Petrobras;480000036389734;2015/05;15,9901;0,0000;15,9901;2,0146;0,0000;2,0146;0,00000;0,0607;Estação Pedra Branca;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-173D-BA;7C   0173D BA       ;CANDEIAS;Petrobras;480000036389734;2015/05;26,6935;0,0000;26,6935;3,3819;0,0000;3,3819;0,00000;0,0503;Estação Pedra Branca;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-174D-BA;7C   0174D BA       ;CANDEIAS;Petrobras;480000036389734;2015/05;10,4837;0,0000;10,4837;1,0735;0,0000;1,0735;0,00000;0,0022;Estação Pedra Branca;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-185-BA;7C   0185  BA       ;CANDEIAS;Petrobras;480000036389734;2015/05;3,4730;0,0000;3,4730;0,1452;0,0000;0,1452;0,00000;0,0006;Estação Pedra Branca;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-197D-BA;7C   0197D BA       ;CANDEIAS;Petrobras;480000036389734;2015/05;23,7099;0,0000;23,7099;5,5062;0,0000;5,5062;0,00000;0,4807;Estação Pedra Branca;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-201D-BA;7C   0201D BA       ;CANDEIAS;Petrobras;480000036389734;2015/05;4,4108;0,0000;4,4108;4,6312;0,0000;4,6312;0,00000;0,0507;Estação Pedra Branca;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-202D-BA;7C   0202D BA       ;CANDEIAS;Petrobras;480000036389734;2015/05;14,8204;0,0000;14,8204;8,7153;0,0000;8,7153;0,00000;0,2173;Estação Pedra Branca;INSTALACAO EMB/DESEMB;0
