ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.19, build 38 (Oracle 11g);;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês)
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;
Alagoas;Alagoas;4-ALS-39-AL;4ALS 0039  AL       ;PARU;Petrobras;480000038409775;2015/06;0,0000;286,3413;286,3413;0,0000;209,4819;209,4819;6.284,45800;0,0000;Estação de Paru;INSTALACAO EMB/DESEMB;0
Bahia;Camamu;7-MNT-1-BAS;7MNT1BAS            ;MANATI;Petrobras;480000035189782;2015/06;0,0000;82,9462;82,9462;0,0000;1.027,2877;1.027,2877;30.801,38507;14,2116;PLATAFORMA DE MANATI 1;UEP;0
Bahia;Camamu;7-MNT-2-BAS;7MNT2BAS            ;MANATI;Petrobras;480000035189782;2015/06;0,0000;42,1897;42,1897;0,0000;522,5196;522,5196;15.666,81452;7,2276;PLATAFORMA DE MANATI 1;UEP;0
Bahia;Camamu;7-MNT-3-BAS;7MNT3BAS            ;MANATI;Petrobras;480000035189782;2015/06;0,0000;61,8370;61,8370;0,0000;765,8468;765,8468;22.962,54646;10,5941;PLATAFORMA DE MANATI 1;UEP;0
Bahia;Camamu;7-MNT-4-BAS;7MNT4BAS            ;MANATI;Petrobras;480000035189782;2015/06;0,0000;84,9653;84,9653;0,0000;1.052,2846;1.052,2846;31.550,87219;13,2338;PLATAFORMA DE MANATI 1;UEP;0
Bahia;Camamu;7-MNT-5D-BAS;7MNT5DBAS           ;MANATI;Petrobras;480000035189782;2015/06;0,0000;91,9365;91,9365;0,0000;1.138,6265;1.138,6265;34.139,68024;15,7528;PLATAFORMA DE MANATI 1;UEP;0
Bahia;Camamu;7-MNT-6D-BAS;7MNT6DBAS           ;MANATI;Petrobras;480000035189782;2015/06;0,0000;102,4178;102,4178;0,0000;1.268,4424;1.268,4424;38.031,97794;17,5492;PLATAFORMA DE MANATI 1;UEP;0
Bahia;Recôncavo;7-C-137-BA;7C   0137  BA       ;CANDEIAS;Petrobras;480000036389734;2015/06;5,7367;0,0000;5,7367;1,8734;0,0000;1,8734;0,00000;0,0031;Estação Pedra Branca;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-170-BA;7C   0170  BA       ;CANDEIAS;Petrobras;480000036389734;2015/06;15,0849;0,0000;15,0849;2,0330;0,0000;2,0330;0,00000;0,0568;Estação Pedra Branca;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-173D-BA;7C   0173D BA       ;CANDEIAS;Petrobras;480000036389734;2015/06;21,7816;0,0000;21,7816;2,9244;0,0000;2,9244;0,00000;0,0195;Estação Pedra Branca;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-174D-BA;7C   0174D BA       ;CANDEIAS;Petrobras;480000036389734;2015/06;10,9241;0,0000;10,9241;1,2268;0,0000;1,2268;0,00000;0,0000;Estação Pedra Branca;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-185-BA;7C   0185  BA       ;CANDEIAS;Petrobras;480000036389734;2015/06;3,1761;0,0000;3,1761;0,1443;0,0000;0,1443;0,00000;0,0013;Estação Pedra Branca;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-197D-BA;7C   0197D BA       ;CANDEIAS;Petrobras;480000036389734;2015/06;18,7789;0,0000;18,7789;4,7235;0,0000;4,7235;0,00000;0,3803;Estação Pedra Branca;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-201D-BA;7C   0201D BA       ;CANDEIAS;Petrobras;480000036389734;2015/06;3,6567;0,0000;3,6567;4,4064;0,0000;4,4064;0,00000;0,0413;Estação Pedra Branca;INSTALACAO EMB/DESEMB;0
Bahia;Recôncavo;7-C-202D-BA;7C   0202D BA       ;CANDEIAS;Petrobras;480000036389734;2015/06;13,5237;0,0000;13,5237;8,4695;0,0000;8,4695;0,00000;0,0648;Estação Pedra Branca;INSTALACAO EMB/DESEMB;0
