ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;Data: 29/03/2019;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.19, build 38 (Oracle 11g);;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês)
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;
Rio Grande do Norte;Potiguar;3-RNS-120-RN;3RNS 0120  RN       ;ARABAIANA;Petrobras;480000039139747;2012/05;0,0000;144,6368;144,6368;0,0000;318,0410;318,0410;9.859,27247;80,7847;PLATAFORMA DE ARABAIANA 1;UEP;0
Rio Grande do Norte;Potiguar;3-RNS-125-RN;3RNS 0125  RN       ;ARABAIANA;Petrobras;480000039139747;2012/05;0,0000;21,6045;21,6045;0,0000;6,3823;6,3823;197,85276;0,6357;PLATAFORMA DE ARABAIANA 3;UEP;0
Rio de Janeiro;Campos;7-PRG-10H-RJS;BMC7B23             ;PEREGRINO;Equinor Brasil;486100038872000;2012/05;4.812,1733;0,0000;4.812,1733;5,8916;0,0000;5,8916;182,64000;1.188,4576;Peregrino B;UEP;664
Rio de Janeiro;Campos;7-PRG-9H-RJS;BMC7A3              ;PEREGRINO;Equinor Brasil;486100038872000;2012/05;3.718,3267;0,0000;3.718,3267;7,4535;0,0000;7,4535;231,06000;6.029,1948;Peregrino A;UEP;646
Rio de Janeiro;Campos;7-PRG-3H-RJS;BMC7A08             ;PEREGRINO;Equinor Brasil;486100038872000;2012/05;5.599,1016;0,0000;5.599,1016;16,8081;0,0000;16,8081;521,05000;594,3952;Peregrino A;UEP;674
Rio de Janeiro;Campos;7-PRG-2HB-RJS;BMC7B22T3           ;PEREGRINO;Equinor Brasil;486100038872000;2012/05;6.222,6977;0,0000;6.222,6977;16,2874;0,0000;16,2874;504,91000;102,6436;Peregrino B;UEP;678
Rio de Janeiro;Campos;7-PRG-11H-RJS;BMC7A18             ;PEREGRINO;Equinor Brasil;486100038872000;2012/05;10.682,0371;0,0000;10.682,0371;20,3519;0,0000;20,3519;630,91000;23,1972;Peregrino A;UEP;676
Rio de Janeiro;Campos;7-PRG-17H-RJS;BMC7A19T3           ;PEREGRINO;Equinor Brasil;486100038872000;2012/05;51,0550;0,0000;51,0550;0,0984;0,0000;0,0984;3,05000;0,1136;Peregrino A;UEP;8
Rio de Janeiro;Campos;7-PRG-7H-RJS;BMC7B08             ;PEREGRINO;Equinor Brasil;486100038872000;2012/05;4.912,6176;0,0000;4.912,6176;4,0800;0,0000;4,0800;126,48000;2.366,3016;Peregrino B;UEP;594
Rio de Janeiro;Campos;7-PRG-5H-RJS;BMC7B18             ;PEREGRINO;Equinor Brasil;486100038872000;2012/05;4.784,0072;0,0000;4.784,0072;8,7500;0,0000;8,7500;271,25000;5,1130;Peregrino B;UEP;667
Rio de Janeiro;Campos;7-PRG-16HA-RJS;BMC7B19T2           ;PEREGRINO;Equinor Brasil;486100038872000;2012/05;981,8272;0,0000;981,8272;1,0629;0,0000;1,0629;32,95000;22,8645;Peregrino B;UEP;120
Rio de Janeiro;Campos;7-PRG-12HA-RJS;BMC7B9A             ;PEREGRINO;Equinor Brasil;486100038872000;2012/05;4.008,1348;0,0000;4.008,1348;3,4245;0,0000;3,4245;106,16000;765,5267;Peregrino B;UEP;643
Rio de Janeiro;Campos;7-PRG-4H-RJS;BMC7B14             ;PEREGRINO;Equinor Brasil;486100038872000;2012/05;2.864,8745;0,0000;2.864,8745;4,3855;0,0000;4,3855;135,95000;5.686,3677;Peregrino B;UEP;417
Rio Grande do Norte;Potiguar;1-RNS-43-RN;1RNS 0043  RN       ;ARATUM;Petrobras;480000037809745;2012/05;52,7096;0,0000;52,7096;0,0225;0,0000;0,0225;0,69652;1.526,7974;PLATAFORMA DE ARATUM 1;UEP;0
Rio Grande do Norte;Potiguar;1-RNS-48-RN;1RNS 0048  RN       ;ARATUM;Petrobras;480000037809745;2012/05;44,2111;0,0000;44,2111;0,3975;0,0000;0,3975;12,32134;1.097,8366;PLATAFORMA DE ARATUM 2;UEP;0
Rio Grande do Norte;Potiguar;7-RNS-108D-RN;7RNS 0108D RN       ;ARATUM;Petrobras;480000037809745;2012/05;90,0076;0,0000;90,0076;0,6471;0,0000;0,6471;20,05969;1.612,3985;PLATAFORMA DE ARATUM 1;UEP;0
Rio Grande do Norte;Potiguar;7-RNS-109D-RN;7RNS 0109D RN       ;ARATUM;Petrobras;480000037809745;2012/05;75,4871;0,0000;75,4871;0,5703;0,0000;0,5703;17,67946;718,0212;PLATAFORMA DE ARATUM 1;UEP;0
