ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.19, build 38 (Oracle 11g);;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês)
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;
Alagoas;Alagoas;4-ALS-39-AL;4ALS 0039  AL       ;PARU;Petrobras;480000038409775;2015/12;0,0000;248,8279;248,8279;0,0000;169,6678;169,6678;5.259,70150;22,0817;Estação de Paru;INSTALACAO EMB/DESEMB;692
Bahia;Recôncavo;7-C-173D-BA;7C   0173D BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;15,8595;0,0000;15,8595;2,1399;0,0000;2,1399;20,61885;0,0000;Estação Pedra Branca;INSTALACAO EMB/DESEMB;545
Bahia;Recôncavo;7-C-174D-BA;7C   0174D BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;9,0103;0,0000;9,0103;1,0265;0,0000;1,0265;9,89108;0,0258;Estação Pedra Branca;INSTALACAO EMB/DESEMB;730
Bahia;Recôncavo;7-C-197D-BA;7C   0197D BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;23,5787;0,0000;23,5787;5,9056;0,0000;5,9056;56,90430;0,0207;Estação Pedra Branca;INSTALACAO EMB/DESEMB;730
Bahia;Recôncavo;7-C-201D-BA;7C   0201D BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;7,5916;0,0000;7,5916;3,2680;0,0000;3,2680;31,48933;0,0404;Estação Pedra Branca;INSTALACAO EMB/DESEMB;730
Bahia;Recôncavo;7-C-202D-BA;7C   0202D BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;3,1248;0,0000;3,1248;0,9183;0,0000;0,9183;8,84841;0,0004;Estação Pedra Branca;INSTALACAO EMB/DESEMB;565
Bahia;Recôncavo;7-C-211D-BA;7C   0211D BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;3,9265;0,0000;3,9265;0,9454;0,0000;0,9454;9,10964;0,0051;Estação Pedra Branca;INSTALACAO EMB/DESEMB;658
Bahia;Recôncavo;7-C-212D-BA;7C   0212D BA       ;CANDEIAS;Petrobras;480000036389734;2015/12;6,9795;0,0000;6,9795;1,3446;0,0000;1,3446;12,95596;0,0108;Estação Pedra Branca;INSTALACAO EMB/DESEMB;658
Bahia;Recôncavo;8-DJM-881H-BAS;8DJM881HBAS         ;DOM JOÃO MAR;Petrobras;480000036459708;2015/12;8,5456;0,0000;8,5456;0,0109;0,0000;0,0109;0,33688;231,2079;Estação Marapé (Dom João Mar);INSTALACAO EMB/DESEMB;342
Bahia;Recôncavo;7-DJM-854H-BAS;7DJM854HBAS         ;DOM JOÃO MAR;Petrobras;480000036459708;2015/12;18,2500;0,0000;18,2500;0,0232;0,0000;0,0232;0,71951;121,6415;Estação Marapé (Dom João Mar);INSTALACAO EMB/DESEMB;217
Bahia;Recôncavo;7-DJM-856H-BAS;7DJM856HBAS         ;DOM JOÃO MAR;Petrobras;480000036459708;2015/12;4,4203;0,0000;4,4203;0,0056;0,0000;0,0056;0,17424;172,5816;Estação Marapé (Dom João Mar);INSTALACAO EMB/DESEMB;224
Bahia;Recôncavo;7-DJM-857H-BAS;7DJM857HBAS         ;DOM JOÃO MAR;Petrobras;480000036459708;2015/12;42,2004;0,0000;42,2004;0,0537;0,0000;0,0537;1,66376;523,4554;Estação Marapé (Dom João Mar);INSTALACAO EMB/DESEMB;733
Bahia;Camamu;7-MNT-1-BAS;7MNT1BAS            ;MANATI;Petrobras;480000035189782;2015/12;0,0000;64,2504;64,2504;0,0000;817,9311;817,9311;25.344,30605;11,3146;PLATAFORMA DE MANATI 1;UEP;334
Bahia;Camamu;7-MNT-2-BAS;7MNT2BAS            ;MANATI;Petrobras;480000035189782;2015/12;0,0000;77,4850;77,4850;0,0000;992,3225;992,3225;30.747,97724;13,7284;PLATAFORMA DE MANATI 1;UEP;334
Bahia;Camamu;7-MNT-3-BAS;7MNT3BAS            ;MANATI;Petrobras;480000035189782;2015/12;0,0000;65,9381;65,9381;0,0000;844,1269;844,1269;26.156,00527;11,6769;PLATAFORMA DE MANATI 1;UEP;334
Bahia;Camamu;7-MNT-4-BAS;7MNT4BAS            ;MANATI;Petrobras;480000035189782;2015/12;0,0000;71,1051;71,1051;0,0000;910,1531;910,1531;28.201,88566;11,4468;PLATAFORMA DE MANATI 1;UEP;334
Bahia;Camamu;7-MNT-5D-BAS;7MNT5DBAS           ;MANATI;Petrobras;480000035189782;2015/12;0,0000;93,9180;93,9180;0,0000;1.203,1404;1.203,1404;37.280,35153;16,6453;PLATAFORMA DE MANATI 1;UEP;334
Bahia;Camamu;7-MNT-6D-BAS;7MNT6DBAS           ;MANATI;Petrobras;480000035189782;2015/12;0,0000;86,9783;86,9783;0,0000;1.114,6574;1.114,6574;34.538,62969;15,4208;PLATAFORMA DE MANATI 1;UEP;334
Ceará;Ceará;7-CR-2D-CES;7CR  0002D CES      ;CURIMÃ;Petrobras;480000037769778;2015/12;175,1515;0,0000;175,1515;6,2200;0,0000;6,2200;191,14124;689,9542;PLATAFORMA DE CURIMÃ 2;UEP;743
