ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;Data: 29/03/2019;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.19, build 38 (Oracle 11g);;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês)
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;
Bahia;Recôncavo;7-C-137-BA;7C   0137  BA       ;CANDEIAS;Petrobras;480000036389734;2010/08;21,9129;0,0000;21,9129;2,1709;0,0000;2,1709;0,00000;0,0000;FPSO Polvo;UEP;483
Bahia;Recôncavo;7-C-170-BA;7C   0170  BA       ;CANDEIAS;Petrobras;480000036389734;2010/08;24,8366;0,0000;24,8366;4,0109;0,0000;4,0109;0,00000;0,0000;FPSO Polvo;UEP;482
Bahia;Recôncavo;7-C-173D-BA;7C   0173D BA       ;CANDEIAS;Petrobras;480000036389734;2010/08;32,0456;0,0000;32,0456;8,5193;0,0000;8,5193;0,00000;0,0041;FPSO Polvo;UEP;482
Bahia;Recôncavo;7-C-174D-BA;7C   0174D BA       ;CANDEIAS;Petrobras;480000036389734;2010/08;9,8973;0,0000;9,8973;1,9821;0,0000;1,9821;0,00000;0,0000;FPSO Polvo;UEP;0
Bahia;Recôncavo;3-C-184-BA;3C   0184  BA       ;CANDEIAS;Petrobras;480000036389734;2010/08;3,4168;0,0000;3,4168;0,4412;0,0000;0,4412;0,00000;0,0000;FPSO Polvo;UEP;0
Bahia;Recôncavo;7-C-185-BA;7C   0185  BA       ;CANDEIAS;Petrobras;480000036389734;2010/08;23,4955;0,0000;23,4955;4,8627;0,0000;4,8627;0,00000;0,1522;FPSO Polvo;UEP;482
Bahia;Recôncavo;7-C-197D-BA;7C   0197D BA       ;CANDEIAS;Petrobras;480000036389734;2010/08;29,0711;0,0000;29,0711;30,0022;0,0000;30,0022;0,00000;0,0000;FPSO Polvo;UEP;482
Bahia;Recôncavo;7-C-201D-BA;7C   0201D BA       ;CANDEIAS;Petrobras;480000036389734;2010/08;3,0942;0,0000;3,0942;0,6631;0,0000;0,6631;0,00000;0,0000;FPSO Polvo;UEP;470
Bahia;Recôncavo;7-C-202D-BA;7C   0202D BA       ;CANDEIAS;Petrobras;480000036389734;2010/08;10,0860;0,0000;10,0860;2,4429;0,0000;2,4429;0,00000;0,0000;FPSO Polvo;UEP;482
Bahia;Recôncavo;7-C-211D-BA;7C   0211D BA       ;CANDEIAS;Petrobras;480000036389734;2010/08;3,7110;0,0000;3,7110;0,5946;0,0000;0,5946;0,00000;0,0000;FPSO Polvo;UEP;482
Rio de Janeiro;Campos;7-FR-2HP-RJS;7ODP1               ;FRADE;Chevron Frade;480000038969720;2010/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;FPSO Polvo;UEP;470
Rio de Janeiro;Campos;7-FR-8HP-RJS;MUP2ST              ;FRADE;Chevron Frade;480000038969720;2010/08;6.050,9007;0,0000;6.050,9007;36,5384;0,0000;36,5384;1.074,23869;0,0000;FPSO Polvo;UEP;0
Rio de Janeiro;Campos;7-FR-15HP-RJS;N5P1                ;FRADE;Chevron Frade;480000038969720;2010/08;12.059,7408;0,0000;12.059,7408;121,4571;0,0000;121,4571;3.570,87412;0,0000;FPSO Polvo;UEP;297
Rio de Janeiro;Campos;7-FR-21HP-RJS;OUP1                ;FRADE;Chevron Frade;480000038969720;2010/08;22.610,3919;0,0000;22.610,3919;264,8042;0,0000;264,8042;7.785,31881;108,8624;FPSO Polvo;UEP;482
Rio de Janeiro;Campos;7-FR-25HP-RJS;MUP4                ;FRADE;Chevron Frade;480000038969720;2010/08;12.482,0914;0,0000;12.482,0914;120,2534;0,0000;120,2534;3.535,48297;0,0000;Unidade de Produção Terrestre - Tartaruga;UEP;158
