ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.19, build 38 (Oracle 11g);;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês)
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;
Alagoas;Alagoas;4-ALS-39-AL;4ALS 0039  AL       ;PARU;Petrobras;480000038409775;2015/08;0,0000;290,6929;290,6929;0,0000;208,8733;208,8733;6.475,07100;0,0000;Estação de Paru;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-C-170-BA;7C   0170  BA       ;CANDEIAS;Petrobras;480000036389734;2015/08;1,4045;0,0000;1,4045;0,4181;0,0000;0,4181;0,00000;0,0020;Estação Pedra Branca;INSTALACAO EMB/DESEMB;107
Bahia;Recôncavo;7-C-173D-BA;7C   0173D BA       ;CANDEIAS;Petrobras;480000036389734;2015/08;15,7259;0,0000;15,7259;2,9364;0,0000;2,9364;0,00000;0,0651;Estação Pedra Branca;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-C-174D-BA;7C   0174D BA       ;CANDEIAS;Petrobras;480000036389734;2015/08;9,2702;0,0000;9,2702;1,3417;0,0000;1,3417;0,00000;0,0000;Estação Pedra Branca;INSTALACAO EMB/DESEMB;726
Bahia;Recôncavo;7-C-197D-BA;7C   0197D BA       ;CANDEIAS;Petrobras;480000036389734;2015/08;16,7368;0,0000;16,7368;5,3373;0,0000;5,3373;0,00000;0,0000;Estação Pedra Branca;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-C-201D-BA;7C   0201D BA       ;CANDEIAS;Petrobras;480000036389734;2015/08;3,6187;0,0000;3,6187;2,0868;0,0000;2,0868;0,00000;0,0404;Estação Pedra Branca;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-C-202D-BA;7C   0202D BA       ;CANDEIAS;Petrobras;480000036389734;2015/08;15,7968;0,0000;15,7968;8,1222;0,0000;8,1222;0,00000;0,0765;Estação Pedra Branca;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-C-211D-BA;7C   0211D BA       ;CANDEIAS;Petrobras;480000036389734;2015/08;3,6187;0,0000;3,6187;1,0434;0,0000;1,0434;0,00000;0,0045;Estação Pedra Branca;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-C-212D-BA;7C   0212D BA       ;CANDEIAS;Petrobras;480000036389734;2015/08;5,8808;0,0000;5,8808;1,3564;0,0000;1,3564;0,00000;0,0020;Estação Pedra Branca;INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;8-DJM-881H-BAS;8DJM881HBAS         ;DOM JOÃO MAR;Petrobras;480000036459708;2015/08;36,0008;0,0000;36,0008;0,0458;0,0000;0,0458;1,41935;195,6048;Estação Marapé (Dom João Mar);INSTALACAO EMB/DESEMB;620
Bahia;Recôncavo;7-DJM-856H-BAS;7DJM856HBAS         ;DOM JOÃO MAR;Petrobras;480000036459708;2015/08;32,0484;0,0000;32,0484;0,0408;0,0000;0,0408;1,26350;386,2479;Estação Marapé (Dom João Mar);INSTALACAO EMB/DESEMB;744
Bahia;Recôncavo;7-DJM-857H-BAS;7DJM857HBAS         ;DOM JOÃO MAR;Petrobras;480000036459708;2015/08;30,8540;0,0000;30,8540;0,0392;0,0000;0,0392;1,21640;490,1341;Estação Marapé (Dom João Mar);INSTALACAO EMB/DESEMB;744
Bahia;Camamu;7-MNT-1-BAS;7MNT1BAS            ;MANATI;Petrobras;480000035189782;2015/08;0,0000;50,2781;50,2781;0,0000;676,2430;676,2430;20.946,28243;9,3544;PLATAFORMA DE MANATI 1;UEP;234
Bahia;Camamu;7-MNT-2-BAS;7MNT2BAS            ;MANATI;Petrobras;480000035189782;2015/08;0,0000;56,8238;56,8238;0,0000;730,0281;730,0281;22.612,24935;10,0994;PLATAFORMA DE MANATI 1;UEP;255
Bahia;Camamu;7-MNT-3-BAS;7MNT3BAS            ;MANATI;Petrobras;480000035189782;2015/08;0,0000;45,3944;45,3944;0,0000;563,2419;563,2419;17.446,13020;7,7915;PLATAFORMA DE MANATI 1;UEP;253
Bahia;Camamu;7-MNT-4-BAS;7MNT4BAS            ;MANATI;Petrobras;480000035189782;2015/08;0,0000;57,6498;57,6498;0,0000;695,0061;695,0061;21.527,45892;8,7404;PLATAFORMA DE MANATI 1;UEP;247
Bahia;Camamu;7-MNT-5D-BAS;7MNT5DBAS           ;MANATI;Petrobras;480000035189782;2015/08;0,0000;62,0141;62,0141;0,0000;784,4358;784,4358;24.297,49942;10,8520;PLATAFORMA DE MANATI 1;UEP;257
Bahia;Camamu;7-MNT-6D-BAS;7MNT6DBAS           ;MANATI;Petrobras;480000035189782;2015/08;0,0000;75,3988;75,3988;0,0000;925,8127;925,8127;28.676,57772;12,8083;PLATAFORMA DE MANATI 1;UEP;252
Ceará;Ceará;7-CES-84D-CE;7CES 0084D CE       ;ATUM;Petrobras;480000037759713;2015/08;250,9813;0,0000;250,9813;2,4210;0,0000;2,4210;70,93026;107,6852;PLATAFORMA DE ATUM 1;UEP;720
Ceará;Ceará;7-AT-4D-CES;7AT  0004D CES      ;ATUM;Petrobras;480000037759713;2015/08;523,1024;0,0000;523,1024;3,5379;0,0000;3,5379;103,65243;110,9786;PLATAFORMA DE ATUM 2;UEP;739
Ceará;Ceará;7-AT-6D-CES;7AT  0006D CES      ;ATUM;Petrobras;480000037759713;2015/08;10,9536;0,0000;10,9536;0,6344;0,0000;0,6344;18,58694;321,3563;PLATAFORMA DE ATUM 2;UEP;734
Ceará;Ceará;7-AT-7D-CES;7AT  0007D CES      ;ATUM;Petrobras;480000037759713;2015/08;406,0521;0,0000;406,0521;8,8877;0,0000;8,8877;260,38813;130,7828;PLATAFORMA DE ATUM 2;UEP;737
Ceará;Ceará;7-AT-21DP-CES;7AT21DPCES          ;ATUM;Petrobras;480000037759713;2015/08;87,8826;0,0000;87,8826;1,2844;0,0000;1,2844;37,62950;692,2086;PLATAFORMA DE ATUM 2;UEP;738
Ceará;Ceará;7-AT-22DP-CES;7AT22DPCES          ;ATUM;Petrobras;480000037759713;2015/08;171,8591;0,0000;171,8591;1,2937;0,0000;1,2937;37,90285;90,1092;PLATAFORMA DE ATUM 2;UEP;738
Ceará;Ceará;7-AT-10D-CES;7AT  0010D CES      ;ATUM;Petrobras;480000037759713;2015/08;0,0246;0,0000;0,0246;0,0350;0,0000;0,0350;1,02621;20,7479;PLATAFORMA DE ATUM 3;UEP;38
Ceará;Ceará;8-AT-12D-CES;8AT  0012D CES      ;ATUM;Petrobras;480000037759713;2015/08;79,6426;0,0000;79,6426;1,1185;0,0000;1,1185;32,77019;444,3168;PLATAFORMA DE ATUM 3;UEP;742
Ceará;Ceará;7-AT-13D-CES;7AT  0013D CES      ;ATUM;Petrobras;480000037759713;2015/08;117,0201;0,0000;117,0201;1,3451;0,0000;1,3451;39,40944;116,4276;PLATAFORMA DE ATUM 3;UEP;739
Ceará;Ceará;7-XA-1D-CES;7XA  0001D CES      ;XARÉU;Petrobras;480000037789701;2015/08;61,5643;0,0000;61,5643;0,6545;0,0000;0,6545;18,58870;185,1154;PLATAFORMA DE XAREU 1;UEP;742
Ceará;Ceará;7-XA-3D-CES;7XA  0003D CES      ;XARÉU;Petrobras;480000037789701;2015/08;161,9370;0,0000;161,9370;0,4562;0,0000;0,4562;12,95650;26,8350;PLATAFORMA DE XAREU 1;UEP;733
Ceará;Ceará;7-XA-4D-CES;7XA  0004D CES      ;XARÉU;Petrobras;480000037789701;2015/08;105,6976;0,0000;105,6976;0,4551;0,0000;0,4551;12,92424;46,1658;PLATAFORMA DE XAREU 1;UEP;730
Ceará;Ceará;7-XA-8D-CES;7XA  0008D CES      ;XARÉU;Petrobras;480000037789701;2015/08;160,4936;0,0000;160,4936;2,2608;0,0000;2,2608;64,20698;278,3931;PLATAFORMA DE XAREU 1;UEP;743
Ceará;Ceará;7-XA-9-CES;7XA  0009  CES      ;XARÉU;Petrobras;480000037789701;2015/08;91,5419;0,0000;91,5419;0,6669;0,0000;0,6669;18,94012;228,7500;PLATAFORMA DE XAREU 1;UEP;730
Ceará;Ceará;7-XA-11D-CES;7XA  0011D CES      ;XARÉU;Petrobras;480000037789701;2015/08;183,2055;0,0000;183,2055;0,8576;0,0000;0,8576;24,35612;82,7213;PLATAFORMA DE XAREU 1;UEP;743
Ceará;Ceará;7-XA-12D-CES;7XA  0012D CES      ;XARÉU;Petrobras;480000037789701;2015/08;83,7951;0,0000;83,7951;1,7876;0,0000;1,7876;50,76806;567,5567;PLATAFORMA DE XAREU 1;UEP;743
Ceará;Ceará;7-XA-13D-CES;7XA  0013D CES      ;XARÉU;Petrobras;480000037789701;2015/08;179,9141;0,0000;179,9141;1,5817;0,0000;1,5817;44,92131;194,5676;PLATAFORMA DE XAREU 1;UEP;743
Ceará;Ceará;7-XA-14-CES;7XA  0014  CES      ;XARÉU;Petrobras;480000037789701;2015/08;3,3799;0,0000;3,3799;0,1552;0,0000;0,1552;4,40683;183,5298;PLATAFORMA DE XAREU 2;UEP;744
