Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados;;;;;;% em Volumes;;;;;;;;;;;;;;;;Densidade GLP Gás;Densidade GLP Líquido;"PCS GP
(kJ/m³)";Data de atualização
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;;;;;Leves;;Médios;;Pesados;;Metano;Etano;Propano;Iso-Butano;Butano;Iso-Pentano;n-Pentano;Hexanos;Heptanos;Octanos;Nonanos;Decanos;Undecanos;Oxigênio;Nitrogênio;Gás Carbônico;;;;
;;;;;;;;;;;;;;;;;;;;;;Corte;Volume;Corte;Volume;Corte;Volume;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Campos;7-BFR-12PA-ESS;7BFR12PAESS;JUBARTE;Petrobras;480000035609749;2020/11;10.096,4053;0,0000;10.096,4053;565,4708;0,0000;565,4708;16.953,43458;1.178,6748;PETROBRAS 58;UEP;715;2019/05;Parque das Baleias;26,1;< 290ºC;30.5%;290ºC a 380ºC;15.2%;> 380ºC;54.3%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,03835;532,61496;40322,0363;23/12/2020
Espírito Santo;Campos;7-JUB-45-ESS;7JUB45ESS;JUBARTE;Petrobras;480000035609749;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2019/05;Parque das Baleias;26,1;< 290ºC;30.5%;290ºC a 380ºC;15.2%;> 380ºC;54.3%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,03835;532,61496;40322,0363;23/12/2020
Espírito Santo;Campos;7-JUB-44-ESS;7JUB44ESS;JUBARTE;Petrobras;480000035609749;2020/11;3.404,0007;0,0000;3.404,0007;99,8979;0,0000;99,8979;2.995,04918;1.989,5273;PETROBRAS 58;UEP;710;2019/05;Parque das Baleias;26,1;< 290ºC;30.5%;290ºC a 380ºC;15.2%;> 380ºC;54.3%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,03835;532,61496;40322,0363;23/12/2020
Espírito Santo;Campos;7-BFR-10HP-ESS;7BFR10HPESS;JUBARTE;Petrobras;480000035609749;2020/11;5.778,4453;0,0000;5.778,4453;74,4455;0,0000;74,4455;2.231,95685;10.154,1831;PETROBRAS 58;UEP;707;2019/05;Parque das Baleias;26,1;< 290ºC;30.5%;290ºC a 380ºC;15.2%;> 380ºC;54.3%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,03835;532,61496;40322,0363;23/12/2020
Espírito Santo;Campos;7-JUB-55-ESS;7JUB55ESS;JUBARTE;Petrobras;480000035609749;2020/11;2.424,2341;0,0000;2.424,2341;79,9575;0,0000;79,9575;2.397,21332;1.671,8950;PETROBRAS 58;UEP;716;2019/05;Parque das Baleias;26,1;< 290ºC;30.5%;290ºC a 380ºC;15.2%;> 380ºC;54.3%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,03835;532,61496;40322,0363;23/12/2020
Espírito Santo;Campos;6-BRSA-1222A-ESS;6JUB48AESS;JUBARTE;Petrobras;480000035609749;2020/11;17.405,1012;0,0000;17.405,1012;639,3692;0,0000;639,3692;19.168,99003;7.745,5672;PETROBRAS 58;UEP;719;2019/05;Parque das Baleias;26,1;< 290ºC;30.5%;290ºC a 380ºC;15.2%;> 380ºC;54.3%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,03835;532,61496;40322,0363;23/12/2020
Espírito Santo;Campos;7-JUB-57DPA-ESS;7JUB57DPAESS;JUBARTE;Petrobras;480000035609749;2020/11;9.956,6994;0,0000;9.956,6994;343,3847;0,0000;343,3847;10.295,04964;21.645,6989;PETROBRAS 58;UEP;713;2019/05;Parque das Baleias;26,1;< 290ºC;30.5%;290ºC a 380ºC;15.2%;> 380ºC;54.3%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,03835;532,61496;40322,0363;23/12/2020
Espírito Santo;Campos;7-JUB-51H-ESS;7JUB51HESS;JUBARTE;Petrobras;480000035609749;2020/11;3.113,4826;0,0000;3.113,4826;29,3061;0,0000;29,3061;878,63040;23.444,8921;PETROBRAS 57;UEP;720;2019/05;Parque das Baleias;26,1;< 290ºC;30.5%;290ºC a 380ºC;15.2%;> 380ºC;54.3%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,03835;532,61496;40322,0363;23/12/2020
Espírito Santo;Campos;7-JUB-53H-ESS;7JUB53HESS;JUBARTE;Petrobras;480000035609749;2020/11;2.885,8978;0,0000;2.885,8978;22,8318;0,0000;22,8318;684,52117;16.041,6677;PETROBRAS 57;UEP;720;2019/05;Parque das Baleias;26,1;< 290ºC;30.5%;290ºC a 380ºC;15.2%;> 380ºC;54.3%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,03835;532,61496;40322,0363;23/12/2020
Espírito Santo;Campos;7-BFR-13H-ESS;7BFR13HESS;JUBARTE;Petrobras;480000035609749;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2019/05;Parque das Baleias;26,1;< 290ºC;30.5%;290ºC a 380ºC;15.2%;> 380ºC;54.3%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,03835;532,61496;40322,0363;23/12/2020
Espírito Santo;Campos;7-JUB-58DPA-ESS;7JUB58DPAESS;JUBARTE;Petrobras;480000035609749;2020/11;10.836,2339;0,0000;10.836,2339;372,1541;0,0000;372,1541;11.157,58931;4.777,3927;PETROBRAS 58;UEP;718;2019/05;Parque das Baleias;26,1;< 290ºC;30.5%;290ºC a 380ºC;15.2%;> 380ºC;54.3%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,03835;532,61496;40322,0363;23/12/2020
Espírito Santo;Campos;7-JUB-54HA-ESS;7JUB54HAESS;JUBARTE;Petrobras;480000035609749;2020/11;3.812,6467;0,0000;3.812,6467;34,6243;0,0000;34,6243;1.038,07520;20.222,6212;PETROBRAS 57;UEP;720;2019/05;Parque das Baleias;26,1;< 290ºC;30.5%;290ºC a 380ºC;15.2%;> 380ºC;54.3%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,03835;532,61496;40322,0363;23/12/2020
Espírito Santo;Campos;7-BAZ-9HA-ESS;7BAZ9HAESS;JUBARTE;Petrobras;480000035609749;2020/11;3.261,7594;0,0000;3.261,7594;104,4960;0,0000;104,4960;3.132,90465;49,2916;FPSO CIDADE DE ANCHIETA;UEP;720;2019/05;Parque das Baleias;26,1;< 290ºC;30.5%;290ºC a 380ºC;15.2%;> 380ºC;54.3%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,03835;532,61496;40322,0363;23/12/2020
Espírito Santo;Campos;7-BAZ-10DA-ESS;7BAZ10ADESS;JUBARTE;Petrobras;480000035609749;2020/11;5.313,2493;0,0000;5.313,2493;172,6169;0,0000;172,6169;5.175,24394;2.138,6855;FPSO CIDADE DE ANCHIETA;UEP;720;2019/05;Parque das Baleias;26,1;< 290ºC;30.5%;290ºC a 380ºC;15.2%;> 380ºC;54.3%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,03835;532,61496;40322,0363;23/12/2020
São Paulo;Santos;7-LAG-1HA-SPS;7LAG1HASPS;LAGOSTA;Petrobras;480000035709701;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2018/02;Condensado de Merluza;56,9;< 210ºC;82.8%;210ºC a 500ºC;16.74%;> 500ºC;.46%;86,59;6,61;3,12;0,48;0,79;0,21;0,2;0,16;0,13;0,06;0,02;0,01;0;0;0,72;0,9;2,00574;528,72379;39075,3121;23/12/2020
Rio de Janeiro;Campos;7-POL-1H-RJS;7POL1HRJS;POLVO;Petro Rio O&G;486100038882000;2020/11;301,4056;0,0000;301,4056;0,8653;0,0000;0,8653;24,24338;3.689,4431;Polvo A;UEP;452;2020/02;Polvo;20,2;< 290ºC;24.6%;290ºC a 380ºC;13.8%;> 380ºC;61.6%;56,26249;12,7412;13,90022;5,2847;3,0411;1,654;1,4635;1,0598;0,162;0,09017;0,04552;0;0;0;2,7633;1,532;2,05589;534,74407;40628,8366;23/12/2020
Rio de Janeiro;Campos;7-POL-2HPB-RJS;7POL2HPBRJS;POLVO;Petro Rio O&G;486100038882000;2020/11;587,4215;0,0000;587,4215;2,1079;0,0000;2,1079;59,05894;5.837,1502;Polvo A;UEP;459;2020/02;Polvo;20,2;< 290ºC;24.6%;290ºC a 380ºC;13.8%;> 380ºC;61.6%;56,26249;12,7412;13,90022;5,2847;3,0411;1,654;1,4635;1,0598;0,162;0,09017;0,04552;0;0;0;2,7633;1,532;2,05589;534,74407;40628,8366;23/12/2020
Rio de Janeiro;Campos;7-POL-4HP-RJS;7POL4HPRJS;POLVO;Petro Rio O&G;486100038882000;2020/11;108,9773;0,0000;108,9773;0,1366;0,0000;0,1366;3,82789;1.791,3074;Polvo A;UEP;452;2020/02;Polvo;20,2;< 290ºC;24.6%;290ºC a 380ºC;13.8%;> 380ºC;61.6%;56,26249;12,7412;13,90022;5,2847;3,0411;1,654;1,4635;1,0598;0,162;0,09017;0,04552;0;0;0;2,7633;1,532;2,05589;534,74407;40628,8366;23/12/2020
Rio de Janeiro;Campos;7-POL-5HA-RJS;POL-F2;POLVO;Petro Rio O&G;486100038882000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Polvo A;UEP;720;2020/02;Polvo;20,2;< 290ºC;24.6%;290ºC a 380ºC;13.8%;> 380ºC;61.6%;56,26249;12,7412;13,90022;5,2847;3,0411;1,654;1,4635;1,0598;0,162;0,09017;0,04552;0;0;0;2,7633;1,532;2,05589;534,74407;40628,8366;23/12/2020
Rio de Janeiro;Campos;7-POL-7HP-RJS;POL-Gx;POLVO;Petro Rio O&G;486100038882000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Polvo A;UEP;0;2020/02;Polvo;20,2;< 290ºC;24.6%;290ºC a 380ºC;13.8%;> 380ºC;61.6%;56,26249;12,7412;13,90022;5,2847;3,0411;1,654;1,4635;1,0598;0,162;0,09017;0,04552;0;0;0;2,7633;1,532;2,05589;534,74407;40628,8366;23/12/2020
Rio de Janeiro;Campos;7-POL-11HP-RJS;POL-DY;POLVO;Petro Rio O&G;486100038882000;2020/11;514,0356;0,0000;514,0356;1,5060;0,0000;1,5060;42,19659;5.340,1502;Polvo A;UEP;459;2020/02;Polvo;20,2;< 290ºC;24.6%;290ºC a 380ºC;13.8%;> 380ºC;61.6%;56,26249;12,7412;13,90022;5,2847;3,0411;1,654;1,4635;1,0598;0,162;0,09017;0,04552;0;0;0;2,7633;1,532;2,05589;534,74407;40628,8366;23/12/2020
Rio de Janeiro;Campos;7-POL-12H-RJS;POL-R;POLVO;Petro Rio O&G;486100038882000;2020/11;205,9347;0,0000;205,9347;0,9478;0,0000;0,9478;26,55615;1.470,9861;Polvo A;UEP;459;2020/02;Polvo;20,2;< 290ºC;24.6%;290ºC a 380ºC;13.8%;> 380ºC;61.6%;56,26249;12,7412;13,90022;5,2847;3,0411;1,654;1,4635;1,0598;0,162;0,09017;0,04552;0;0;0;2,7633;1,532;2,05589;534,74407;40628,8366;23/12/2020
Rio de Janeiro;Campos;7-POL-13H-RJS;POL-S;POLVO;Petro Rio O&G;486100038882000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Polvo A;UEP;0;2020/02;Polvo;20,2;< 290ºC;24.6%;290ºC a 380ºC;13.8%;> 380ºC;61.6%;56,26249;12,7412;13,90022;5,2847;3,0411;1,654;1,4635;1,0598;0,162;0,09017;0,04552;0;0;0;2,7633;1,532;2,05589;534,74407;40628,8366;23/12/2020
Rio de Janeiro;Campos;7-POL-14H-RJS;POL-T;POLVO;Petro Rio O&G;486100038882000;2020/11;341,2003;0,0000;341,2003;0,8681;0,0000;0,8681;24,32312;2.976,5787;Polvo A;UEP;452;2020/02;Polvo;20,2;< 290ºC;24.6%;290ºC a 380ºC;13.8%;> 380ºC;61.6%;56,26249;12,7412;13,90022;5,2847;3,0411;1,654;1,4635;1,0598;0,162;0,09017;0,04552;0;0;0;2,7633;1,532;2,05589;534,74407;40628,8366;23/12/2020
Rio de Janeiro;Campos;7-POL-15H-RJS;POL-U;POLVO;Petro Rio O&G;486100038882000;2020/11;30,5856;0,0000;30,5856;0,7304;0,0000;0,7304;20,46332;915,3733;Polvo A;UEP;452;2020/02;Polvo;20,2;< 290ºC;24.6%;290ºC a 380ºC;13.8%;> 380ºC;61.6%;56,26249;12,7412;13,90022;5,2847;3,0411;1,654;1,4635;1,0598;0,162;0,09017;0,04552;0;0;0;2,7633;1,532;2,05589;534,74407;40628,8366;23/12/2020
Rio de Janeiro;Campos;7-POL-16H-RJS;POL-W;POLVO;Petro Rio O&G;486100038882000;2020/11;568,9474;0,0000;568,9474;1,2121;0,0000;1,2121;33,96062;309,9368;Polvo A;UEP;448;2020/02;Polvo;20,2;< 290ºC;24.6%;290ºC a 380ºC;13.8%;> 380ºC;61.6%;56,26249;12,7412;13,90022;5,2847;3,0411;1,654;1,4635;1,0598;0,162;0,09017;0,04552;0;0;0;2,7633;1,532;2,05589;534,74407;40628,8366;23/12/2020
Rio de Janeiro;Campos;7-POL-20H-RJS;POL-J;POLVO;Petro Rio O&G;486100038882000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Polvo A;UEP;0;2020/02;Polvo;20,2;< 290ºC;24.6%;290ºC a 380ºC;13.8%;> 380ºC;61.6%;56,26249;12,7412;13,90022;5,2847;3,0411;1,654;1,4635;1,0598;0,162;0,09017;0,04552;0;0;0;2,7633;1,532;2,05589;534,74407;40628,8366;23/12/2020
Rio de Janeiro;Campos;7-POL-24HP-RJS;POL-Oy;POLVO;Petro Rio O&G;486100038882000;2020/11;973,7161;0,0000;973,7161;2,9103;0,0000;2,9103;81,54207;7.558,3975;Polvo A;UEP;459;2020/02;Polvo;20,2;< 290ºC;24.6%;290ºC a 380ºC;13.8%;> 380ºC;61.6%;56,26249;12,7412;13,90022;5,2847;3,0411;1,654;1,4635;1,0598;0,162;0,09017;0,04552;0;0;0;2,7633;1,532;2,05589;534,74407;40628,8366;23/12/2020
Rio de Janeiro;Campos;7-POL-32HP-RJS;POL-Xc;POLVO;Petro Rio O&G;486100038882000;2020/11;359,7848;0,0000;359,7848;1,7357;0,0000;1,7357;48,63198;4.746,9641;Polvo A;UEP;459;2020/02;Polvo;20,2;< 290ºC;24.6%;290ºC a 380ºC;13.8%;> 380ºC;61.6%;56,26249;12,7412;13,90022;5,2847;3,0411;1,654;1,4635;1,0598;0,162;0,09017;0,04552;0;0;0;2,7633;1,532;2,05589;534,74407;40628,8366;23/12/2020
Rio de Janeiro;Campos;7-POL-36HP-RJS;POL-Pj;POLVO;Petro Rio O&G;486100038882000;2020/11;559,4427;0,0000;559,4427;0,4826;0,0000;0,4826;13,52245;743,8920;Polvo A;UEP;459;2020/02;Polvo;20,2;< 290ºC;24.6%;290ºC a 380ºC;13.8%;> 380ºC;61.6%;56,26249;12,7412;13,90022;5,2847;3,0411;1,654;1,4635;1,0598;0,162;0,09017;0,04552;0;0;0;2,7633;1,532;2,05589;534,74407;40628,8366;23/12/2020
Rio de Janeiro;Campos;7-POL-38HP-RJS;POL-Za;POLVO;Petro Rio O&G;486100038882000;2020/11;265,3416;0,0000;265,3416;0,1869;0,0000;0,1869;5,23755;0,0000;Polvo A;UEP;447;2020/02;Polvo;20,2;< 290ºC;24.6%;290ºC a 380ºC;13.8%;> 380ºC;61.6%;56,26249;12,7412;13,90022;5,2847;3,0411;1,654;1,4635;1,0598;0,162;0,09017;0,04552;0;0;0;2,7633;1,532;2,05589;534,74407;40628,8366;23/12/2020
Rio de Janeiro;Campos;7-POL-41HP-RJS;POL-Mb;POLVO;Petro Rio O&G;486100038882000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Polvo A;UEP;0;2020/02;Polvo;20,2;< 290ºC;24.6%;290ºC a 380ºC;13.8%;> 380ºC;61.6%;56,26249;12,7412;13,90022;5,2847;3,0411;1,654;1,4635;1,0598;0,162;0,09017;0,04552;0;0;0;2,7633;1,532;2,05589;534,74407;40628,8366;23/12/2020
Rio de Janeiro;Campos;7-POL-44HP-RJS;POL-Nb;POLVO;Petro Rio O&G;486100038882000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Polvo A;UEP;0;2020/02;Polvo;20,2;< 290ºC;24.6%;290ºC a 380ºC;13.8%;> 380ºC;61.6%;56,26249;12,7412;13,90022;5,2847;3,0411;1,654;1,4635;1,0598;0,162;0,09017;0,04552;0;0;0;2,7633;1,532;2,05589;534,74407;40628,8366;23/12/2020
Rio de Janeiro;Campos;9-POL-45D-RJS;POL-L;POLVO;Petro Rio O&G;486100038882000;2020/11;1.574,2491;0,0000;1.574,2491;6,9924;0,0000;6,9924;195,91679;2.975,0755;Polvo A;UEP;437;2020/02;Polvo;20,2;< 290ºC;24.6%;290ºC a 380ºC;13.8%;> 380ºC;61.6%;56,26249;12,7412;13,90022;5,2847;3,0411;1,654;1,4635;1,0598;0,162;0,09017;0,04552;0;0;0;2,7633;1,532;2,05589;534,74407;40628,8366;23/12/2020
Rio de Janeiro;Campos;9-OGX-26HP-RJS;9OGXWAIMEAHPRJS;TUBARÃO AZUL;Dommo Energia;48610001369200843;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;FPSO_OSX1;UEP;0;2015/07;Tubarão Azul;19,8;< 290ºC;26.81%;290ºC a 380ºC;15.61%;> 380ºC;57.58%;59,62;10,56;9,4;2,01;3,5;1,26;1,18;0,85;0,52;0,15;0,04;0;0;0;2,27;8,66;2,05358;534,45306;36459,8734;23/12/2020
Rio de Janeiro;Campos;7-PRG-52HP-RJS;BMC7A4A;PEREGRINO;Equinor Brasil;486100038872000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Peregrino A;UEP;0;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;47,141;7,695;15,279;6,587;9;4,817;3,736;0,887;1,337;0,303;0,066;0,408;1,399;0,025;0,826;0,494;2,13379;544,0585;40976,2694;23/12/2020
Rio de Janeiro;Campos;7-PRG-63H-RJS;BMC7A5;PEREGRINO;Equinor Brasil;486100038872000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Peregrino A;UEP;0;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;47,141;7,695;15,279;6,587;9;4,817;3,736;0,887;1,337;0,303;0,066;0,408;1,399;0,025;0,826;0,494;2,13379;544,0585;40976,2694;23/12/2020
Rio de Janeiro;Campos;7-PRG-62H-RJS;BMC7A6;PEREGRINO;Equinor Brasil;486100038872000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Peregrino A;UEP;0;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;47,141;7,695;15,279;6,587;9;4,817;3,736;0,887;1,337;0,303;0,066;0,408;1,399;0,025;0,826;0,494;2,13379;544,0585;40976,2694;23/12/2020
Rio de Janeiro;Campos;7-PRG-67H-RJS;BMC7A7;PEREGRINO;Equinor Brasil;486100038872000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Peregrino A;UEP;0;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;47,141;7,695;15,279;6,587;9;4,817;3,736;0,887;1,337;0,303;0,066;0,408;1,399;0,025;0,826;0,494;2,13379;544,0585;40976,2694;23/12/2020
Rio de Janeiro;Campos;7-PRG-3H-RJS;BMC7A08;PEREGRINO;Equinor Brasil;486100038872000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Peregrino A;UEP;0;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;47,141;7,695;15,279;6,587;9;4,817;3,736;0,887;1,337;0,303;0,066;0,408;1,399;0,025;0,826;0,494;2,13379;544,0585;40976,2694;23/12/2020
Rio de Janeiro;Campos;7-PRG-19HA-RJS;BMC7A09T2;PEREGRINO;Equinor Brasil;486100038872000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Peregrino A;UEP;0;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;47,141;7,695;15,279;6,587;9;4,817;3,736;0,887;1,337;0,303;0,066;0,408;1,399;0,025;0,826;0,494;2,13379;544,0585;40976,2694;23/12/2020
Rio de Janeiro;Campos;7-PRG-69H-RJS;BMC7A1;PEREGRINO;Equinor Brasil;486100038872000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Peregrino A;UEP;0;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;47,141;7,695;15,279;6,587;9;4,817;3,736;0,887;1,337;0,303;0,066;0,408;1,399;0,025;0,826;0,494;2,13379;544,0585;40976,2694;23/12/2020
Rio de Janeiro;Campos;7-PRG-43H-RJS;BMC7A10;PEREGRINO;Equinor Brasil;486100038872000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Peregrino A;UEP;0;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;47,141;7,695;15,279;6,587;9;4,817;3,736;0,887;1,337;0,303;0,066;0,408;1,399;0,025;0,826;0,494;2,13379;544,0585;40976,2694;23/12/2020
Rio de Janeiro;Campos;7-PRG-31H-RJS;BMC7A12;PEREGRINO;Equinor Brasil;486100038872000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Peregrino A;UEP;0;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;47,141;7,695;15,279;6,587;9;4,817;3,736;0,887;1,337;0,303;0,066;0,408;1,399;0,025;0,826;0,494;2,13379;544,0585;40976,2694;23/12/2020
Rio de Janeiro;Campos;7-PRG-34HP-RJS;BMC7A13B;PEREGRINO;Equinor Brasil;486100038872000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Peregrino A;UEP;0;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;47,141;7,695;15,279;6,587;9;4,817;3,736;0,887;1,337;0,303;0,066;0,408;1,399;0,025;0,826;0,494;2,13379;544,0585;40976,2694;23/12/2020
Rio de Janeiro;Campos;7-PRG-56H-RJS;BMC7A15;PEREGRINO;Equinor Brasil;486100038872000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Peregrino A;UEP;0;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;47,141;7,695;15,279;6,587;9;4,817;3,736;0,887;1,337;0,303;0,066;0,408;1,399;0,025;0,826;0,494;2,13379;544,0585;40976,2694;23/12/2020
Rio de Janeiro;Campos;7-PRG-46H-RJS;BMC7A17;PEREGRINO;Equinor Brasil;486100038872000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Peregrino A;UEP;0;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;47,141;7,695;15,279;6,587;9;4,817;3,736;0,887;1,337;0,303;0,066;0,408;1,399;0,025;0,826;0,494;2,13379;544,0585;40976,2694;23/12/2020
Rio de Janeiro;Campos;7-PRG-11H-RJS;BMC7A18;PEREGRINO;Equinor Brasil;486100038872000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Peregrino A;UEP;0;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;47,141;7,695;15,279;6,587;9;4,817;3,736;0,887;1,337;0,303;0,066;0,408;1,399;0,025;0,826;0,494;2,13379;544,0585;40976,2694;23/12/2020
Rio de Janeiro;Campos;7-PRG-17H-RJS;BMC7A19T3;PEREGRINO;Equinor Brasil;486100038872000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Peregrino A;UEP;0;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;47,141;7,695;15,279;6,587;9;4,817;3,736;0,887;1,337;0,303;0,066;0,408;1,399;0,025;0,826;0,494;2,13379;544,0585;40976,2694;23/12/2020
Rio de Janeiro;Campos;7-PRG-60H-RJS;BMC7A21;PEREGRINO;Equinor Brasil;486100038872000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Peregrino A;UEP;0;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;47,141;7,695;15,279;6,587;9;4,817;3,736;0,887;1,337;0,303;0,066;0,408;1,399;0,025;0,826;0,494;2,13379;544,0585;40976,2694;23/12/2020
Rio de Janeiro;Campos;7-PRG-27H-RJS;BMC7A22;PEREGRINO;Equinor Brasil;486100038872000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Peregrino A;UEP;0;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;47,141;7,695;15,279;6,587;9;4,817;3,736;0,887;1,337;0,303;0,066;0,408;1,399;0,025;0,826;0,494;2,13379;544,0585;40976,2694;23/12/2020
Rio de Janeiro;Campos;7-PRG-23HP-RJS;BM-C-7-A-23T2;PEREGRINO;Equinor Brasil;486100038872000;2020/11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Peregrino A;UEP;0;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;47,141;7,695;15,279;6,587;9;4,817;3,736;0,887;1,337;0,303;0,066;0,408;1,399;0,025;0,826;0,494;2,13379;544,0585;40976,2694;23/12/2020
